"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","52/64","203/306",0.00276877907391353,0.0221502325913082,0.0204015300183102,"2310004I24Rik/Adar/Amica1/Bbs12/C030048B08Rik/Car5b/Cd44/Cd70/Eif4enif1/Fgf2/Fgl2/Fut7/Gbp5/Gm885/H2-D1/Hopx/Id2/Ifi35/Ifih1/Igfbp7/Igtp/Il18rap/Irf9/Kcnk10/Klrk1/Lrch1/Lrp11/Mapre2/Mllt3/Ms4a6b/Mtap6/Nampt/Nrp1/Pik3cg/Prm1/Scly/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tal2/Tap1/Tapbpl/Tgtp/Tmem159/Trafd1/Ube2l6/Wipi2/Zbp1/Zc3h12d",52,"Ind","linear model"
"Stat1","Stat1","26/64","97/306",0.0591852785097558,0.236741114039023,0.218051026088574,"Adar/Bbs12/Bst2/Cox5b/Evi2a/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Kcnk10/Lrp11/Mapre2/Nampt/Oasl1/Oasl2/Sco1/Stat2/Tap1/Trafd1/Ttc27/Ube2f/Usp18/Zbp1",26,"Ind","linear model"
"Gata_Th1","Gata_Th1","7/64","29/306",0.403361751740233,0.994016952525075,0.915541929957306,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Tmem159/Usp18",7,"Ind","linear model"
"Tbet_pos","Tbet_pos","8/64","44/306",0.747283160907649,0.994016952525075,0.915541929957306,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Spp1/Usp18",8,"Ind","linear model"
"Stat6","Stat6","28/64","151/306",0.874502545321757,0.994016952525075,0.915541929957306,"2310004I24Rik/Adar/Amica1/Bbs12/Evi2a/Gm885/H2-D1/Id2/Ifi35/Igtp/Il18rap/Irf9/Lrch1/Mapre2/Mllt3/Ms4a6b/Mtap6/Nampt/Pik3cg/Scly/Sco1/Sema4b/Slc17a6/Stat2/Tgtp/Ttc27/Ube2f/Zbp1",28,"Ind","linear model"
"Tbet_large","Tbet_large","16/64","101/306",0.955771864530412,0.994016952525075,0.915541929957306,"Fgl2/Hopx/Id2/Igtp/Klrk1/Lrch1/Mapre2/Mllt3/Oasl2/Pik3cg/Prm1/Rap1b/Slc17a6/Tmem159/Ttc27/Zc3h12d",16,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/64","21/306",0.994016952525075,0.994016952525075,0.915541929957306,"Slc17a6",1,"Ind","linear model"
"Tbet_neg","Tbet_neg","1/64","21/306",0.994016952525075,0.994016952525075,0.915541929957306,"Igfbp7",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Gata_Th1","Gata_Th1","11/54","29/306",0.0052110995474888,0.0393429573179796,0.0310602294615629,"BC094916/Furin/Gbp3/Gnaq/Ifitm3/Ifng/Klrd1/Ms4a6d/Nod1/Sytl2/Xdh",11,"Superpos","linear model"
"Tbet_pos","Tbet_pos","14/54","44/306",0.00983573932949491,0.0393429573179796,0.0310602294615629,"BC094916/Ctsw/Dapk2/Furin/Gpr114/Hsd11b1/Ifitm3/Ifng/Klrd1/Nod1/P2ry14/Pik3ap1/Xdh/Zbtb32",14,"Superpos","linear model"
"Stat4","Stat4","38/54","203/306",0.300365467234292,0.800974579291444,0.632348352072193,"Aqp9/Bzrap1/Car5b/Ccr5/Clcnkb/Clpx/Ctsw/Dhx58/Dmwd/Dyrk1b/Enox2/Folr4/Furin/Gbp3/Gbp5/Gnaq/Ifng/Lilrb4/Lrrk1/Map2k6/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Rab31/Rps6ka5/Sco1/Smpdl3a/St3gal6/Stat1/Sytl2/Trafd1/Vezf1/Xdh/Zbtb32/Zzz3",38,"Superpos","linear model"
"Gata_Th2","Gata_Th2","4/54","21/306",0.525764810028626,0.860594415701789,0.679416643975097,"Lilrb4/Myo6/Pter/Rps6ka5",4,"Superpos","linear model"
"Tbet_large","Tbet_large","17/54","101/306",0.65977549418107,0.860594415701789,0.679416643975097,"Aqp9/B930041F14Rik/Bzrap1/Ccr5/Furin/Gnaq/H2-K1/Ifitm3/Ifng/Lrrk1/Myo6/Nod1/P2ry14/Ppp3ca/Trp53bp2/Xdh/Zzz3",17,"Superpos","linear model"
"Stat6","Stat6","25/54","151/306",0.739988151396236,0.860594415701789,0.679416643975097,"Aqp9/Asb13/Bzrap1/Ccr5/Clpx/Dmwd/Dyrk1b/Enox2/Folr4/Furin/Gnaq/H2-K1/Map2k6/Matk/Myo6/P2ry14/Ppp3ca/Rab31/Sco1/St3gal6/Stat1/Sytl2/Tnfsf13b/Xdh/Zzz3",25,"Superpos","linear model"
"Tbet_neg","Tbet_neg","3/54","21/306",0.753020113739066,0.860594415701789,0.679416643975097,"Folr4/Map2k6/Rps6ka5",3,"Superpos","linear model"
"Stat1","Stat1","14/54","97/306",0.879271600199003,0.879271600199003,0.694161789630792,"Ccr5/Cd1d1/Dyrk1b/Furin/Gbp3/H2-K1/Ifng/Lrrk1/Map2k6/Oasl1/Sco1/Stat1/Trafd1/Zbtb32",14,"Superpos","linear model"
"Tbet_pos","Tbet_pos","7/20","16/78",0.0654565120494017,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Cxcr3/Usp18/Mx1/Serpina3f/Pik3ap1",7,"Superpos","hclust"
"Gata_Th1","Gata_Th1","6/20","14/78",0.101154994338082,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Ly6c1/Igtp/Usp18/Tmem159",6,"Superpos","hclust"
"Tbet_large","Tbet_large","9/20","28/78",0.23603476853711,0.47206953707422,0.472069537074219,"Il12rb2/Itpr1/Cxcr3/Igtp/Ttc27/Mapre2/Slc17a6/Tmem159/Lrrk1",9,"Superpos","hclust"
"Stat1","Stat1","10/20","34/78",0.339914479515019,0.509871719272529,0.509871719272529,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Usp18/Oasl1/Mapre2/H2-T10/Lrrk1",10,"Superpos","hclust"
"Stat6","Stat6","7/20","29/78",0.688722128786654,0.76396523146289,0.76396523146289,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Mapre2/Slc17a6",7,"Superpos","hclust"
"Stat4","Stat4","12/20","50/78",0.76396523146289,0.76396523146289,0.76396523146289,"Il12rb2/Itpr1/Ffar2/Trim25/Igtp/Serpina3f/Nav1/Mapre2/Slc17a6/Tmem159/Pik3ap1/Lrrk1",12,"Superpos","hclust"
"Gata_Th1","Gata_Th1","6/26","29/306",0.0254486065979439,0.178140246185607,0.160728041671225,"Fes/Ffar2/H2-Q7/Il12rb2/Ly6c1/Plac8",6,"Th1like","linear model"
"Tbet_large","Tbet_large","11/26","101/306",0.199821740819736,0.645621532800132,0.582515668691848,"Ccr5/Ch25h/Cxcr3/H2-M3/Il12rb2/Itpr1/Ly6a/Plac8/Ppp3ca/Ptprk/Tha1",11,"Th1like","linear model"
"Tbet_pos","Tbet_pos","5/26","44/306",0.311816090474807,0.645621532800132,0.582515668691848,"Cxcr3/Fes/Ffar2/Il12rb2/Rai14",5,"Th1like","linear model"
"Stat1","Stat1","9/26","97/306",0.445975842514982,0.645621532800132,0.582515668691848,"Ccr5/H2-Q7/H2-T10/Itpr1/Ly6a/Oas3/Trafd1/Trim25/Ube2f",9,"Th1like","linear model"
"Tbet_neg","Tbet_neg","2/26","21/306",0.550748788689476,0.645621532800132,0.582515668691848,"H2-DMb1/Sdc3",2,"Th1like","linear model"
"Stat6","Stat6","13/26","151/306",0.553389885257256,0.645621532800132,0.582515668691848,"Aff4/Ccr5/Ddx26b/H2-M3/Itpr1/Oas3/Ppp3ca/Ptprk/Rai14/Tha1/Trim25/Ube2f/Wdr78",13,"Th1like","linear model"
"Stat4","Stat4","13/26","203/306",0.978204339980032,0.978204339980032,0.882590381936871,"Ccr5/Ffar2/Il12rb2/Itpr1/Ly6a/Oas3/Ptprk/Rai14/Sdc3/Tha1/Trafd1/Trim25/Wdr78",13,"Th1like","linear model"
"Tbet_large","Tbet_large","6/9","28/78",0.049334484593479,0.296006907560874,0.259655182070942,"Hopx/Fgl2/Ccr5/Ch25h/Ly6a/Plac8",6,"Th1like","hclust"
"Gata_Th1","Gata_Th1","2/9","14/78",0.50918717921612,0.845185559860459,0.741390841982859,"Hopx/Plac8",2,"Th1like","hclust"
"Stat4","Stat4","6/9","50/78",0.588668267842085,0.845185559860459,0.741390841982859,"Amica1/Hopx/Fgl2/Mtap6/Ccr5/Ly6a",6,"Th1like","hclust"
"Tbet_pos","Tbet_pos","2/9","16/78",0.592112971738671,0.845185559860459,0.741390841982859,"Amica1/Hopx",2,"Th1like","hclust"
"Stat6","Stat6","3/9","29/78",0.725777657760963,0.845185559860459,0.741390841982859,"Amica1/Mtap6/Ccr5",3,"Th1like","hclust"
"Stat1","Stat1","3/9","34/78",0.845185559860459,0.845185559860459,0.741390841982859,"Bst2/Ccr5/Ly6a",3,"Th1like","hclust"
"Gata_Th2","Gata_Th2","16/181","21/306",0.0757209520543016,0.302883808217206,0.302883808217206,"1700025K23Rik/5730469M10Rik/Adamtsl4/Akr1c18/Batf/BC057079/Ecm1/Fos/Gata3/Il4/Lif/Nts/Pparg/Pros1/Stra6/Timd2",16,"Th2like","linear model"
"Tbet_neg","Tbet_neg","16/181","21/306",0.0757209520543016,0.302883808217206,0.302883808217206,"2010001M09Rik/Adamtsl4/Akr1c18/Ecm1/Folr4/Fos/Fscn1/Hipk2/Il4/Lif/Mgll/Nts/Pde6d/Pparg/Ptger2/Tiam1",16,"Th2like","linear model"
"Stat6","Stat6","95/181","151/306",0.113940277243433,0.303840739315822,0.303840739315822,"1700025K23Rik/5730469M10Rik/Adora3/Antxr2/Armc3/Armcx3/Armcx6/Asb2/Atp10a/Atp10d/Atp8b4/Batf/BC057079/C730027P07Rik/Capsl/Casp6/Cd164/Cercam/Cetn4/Cuedc1/D030074E01Rik/D330045A20Rik/Dtx3l/Dusp7/Ecm1/Efna5/Entpd4/Epsti1/Etv6/Fhit/Fhl2/Fmnl3/Folr4/Gata3/Gbp6/Gm885/Gnpda1/Gpr65/Gramd3/Hcst/Hipk2/Id1/Id2/Ikzf1/Il11ra1/Il18r1/Il4/Il4ra/Inpp4b/Insig1/Irf7/Irf9/Isg20/Jdp2/Kbtbd7/Lif/Lpxn/Lrp12/Matk/Mcl1/Mgll/Mitd1/Morc3/Myl4/Myst4/Oas1b/Odf2/P2ry14/Pip5k1b/Pparg/Pros1/Ptger2/Ptk2b/Rabgap1l/Rasgrp4/Rbpj/Rxra/Sdcbp2/Sell/Slc2a6/Soat1/Sod1/Sp100/Spsb1/St3gal1/Stambpl1/Stra6/Syngr1/Tarbp2/Tec/Tgfbr1/Tiam1/Tle6/Trip10/Znfx1",95,"Th2like","linear model"
