"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","19/40","59/189",0.0116503123366841,0.0437231089067771,0.0328745179750204,"Adar/Bst2/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Mapre2/Oasl1/Oasl2/Sco1/Stat2/Tap1/Ttc27/Ube2f/Usp18/Zbp1",19,"Ind","linear model"
"Stat4","Stat4","32/40","121/189",0.0124923168305077,0.0437231089067771,0.0328745179750204,"2310004I24Rik/Adar/Amica1/C030048B08Rik/Fgl2/Gbp5/Hopx/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Klrk1/Mapre2/Mllt3/Ms4a6b/Mtap6/Nrp1/Prm1/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tap1/Tapbpl/Ube2l6/Wipi2/Zbp1/Zc3h12d",32,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/40","21/189",0.266078190738976,0.620849111724278,0.466803843401712,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Stat6","Stat6","19/40","91/189",0.606056555987768,0.862551043654614,0.648534619289183,"2310004I24Rik/Adar/Amica1/Id2/Ifi35/Igtp/Il18rap/Irf9/Mapre2/Mllt3/Ms4a6b/Mtap6/Sco1/Sema4b/Slc17a6/Stat2/Ttc27/Ube2f/Zbp1",19,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/40","34/189",0.616107888324724,0.862551043654614,0.648534619289183,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Tbet_large","Tbet_large","12/40","67/189",0.840747877106818,0.959565596587069,0.721477892170729,"Fgl2/Hopx/Id2/Igtp/Klrk1/Mapre2/Mllt3/Oasl2/Prm1/Slc17a6/Ttc27/Zc3h12d",12,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/40","13/189",0.959565596587069,0.959565596587069,0.721477892170729,"Slc17a6",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
