"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","32/40","117/184",0.0104195805355743,0.045374360958101,0.0341160608707526,"2310004I24Rik/Adar/Amica1/C030048B08Rik/Fgl2/Gbp5/Hopx/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Klrk1/Mapre2/Mllt3/Ms4a6b/Mtap6/Nrp1/Prm1/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tap1/Tapbpl/Ube2l6/Wipi2/Zbp1/Zc3h12d",32,"Ind","linear model"
"Stat1","Stat1","19/40","58/184",0.012964103130886,0.045374360958101,0.0341160608707526,"Adar/Bst2/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Mapre2/Oasl1/Oasl2/Sco1/Stat2/Tap1/Ttc27/Ube2f/Usp18/Zbp1",19,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/40","21/184",0.289686993672123,0.675936318568287,0.508222795916005,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/40","33/184",0.61289608473906,0.866054223986512,0.651168589463543,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Stat6","Stat6","19/40","89/184",0.618610159990366,0.866054223986512,0.651168589463543,"2310004I24Rik/Adar/Amica1/Id2/Ifi35/Igtp/Il18rap/Irf9/Mapre2/Mllt3/Ms4a6b/Mtap6/Sco1/Sema4b/Slc17a6/Stat2/Ttc27/Ube2f/Zbp1",19,"Ind","linear model"
"Tbet_large","Tbet_large","12/40","66/184",0.856043808397957,0.963512901564666,0.724445790650125,"Fgl2/Hopx/Id2/Igtp/Klrk1/Mapre2/Mllt3/Oasl2/Prm1/Slc17a6/Ttc27/Zc3h12d",12,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/40","13/184",0.963512901564666,0.963512901564666,0.724445790650125,"Slc17a6",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
