"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","25/58","82/272",0.0130500115909775,0.0736356353579027,0.0581333963351863,"Adar/Bbs12/Bst2/Cox5b/Evi2a/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Kcnk10/Lrp11/Mapre2/Oasl1/Oasl2/Sco1/Stat2/Tap1/Trafd1/Ttc27/Ube2f/Usp18/Zbp1",25,"Ind","linear model"
"Stat4","Stat4","46/58","183/272",0.0184089088394757,0.0736356353579027,0.0581333963351863,"2310004I24Rik/Adar/Amica1/Bbs12/C030048B08Rik/Cd44/Cd70/Eif4enif1/Fgl2/Gbp5/Gm885/Hopx/Id2/Ifi35/Ifih1/Igfbp7/Igtp/Il18rap/Irf9/Kcnk10/Klrk1/Lrch1/Lrp11/Mapre2/Mllt3/Ms4a6b/Mtap6/Nrp1/Pik3cg/Prm1/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tal2/Tap1/Tapbpl/Tgtp/Tmem159/Trafd1/Ube2l6/Wipi2/Zbp1/Zc3h12d",46,"Ind","linear model"
"Gata_Th1","Gata_Th1","7/58","27/272",0.344582716465538,0.9188872439081,0.725437297822184,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Tmem159/Usp18",7,"Ind","linear model"
"Tbet_pos","Tbet_pos","8/58","40/272",0.657508613438691,0.991229847503415,0.782549879607959,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Spp1/Usp18",8,"Ind","linear model"
"Tbet_large","Tbet_large","16/58","89/272",0.864298726015382,0.991229847503415,0.782549879607959,"Fgl2/Hopx/Id2/Igtp/Klrk1/Lrch1/Mapre2/Mllt3/Oasl2/Pik3cg/Prm1/Rap1b/Slc17a6/Tmem159/Ttc27/Zc3h12d",16,"Ind","linear model"
"Stat6","Stat6","25/58","134/272",0.886251713586501,0.991229847503415,0.782549879607959,"2310004I24Rik/Adar/Amica1/Bbs12/Evi2a/Gm885/Id2/Ifi35/Igtp/Il18rap/Irf9/Lrch1/Mapre2/Mllt3/Ms4a6b/Mtap6/Pik3cg/Sco1/Sema4b/Slc17a6/Stat2/Tgtp/Ttc27/Ube2f/Zbp1",25,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/58","17/272",0.985288439417699,0.991229847503415,0.782549879607959,"Slc17a6",1,"Ind","linear model"
"Tbet_neg","Tbet_neg","1/58","19/272",0.991229847503415,0.991229847503415,0.782549879607959,"Igfbp7",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Gata_Th1","Gata_Th1","11/48","27/272",0.0024745875287283,0.0130102284907366,0.0102712330190026,"BC094916/Furin/Gbp3/Gnaq/Ifitm3/Ifng/Klrd1/Ms4a6d/Nod1/Sytl2/Xdh",11,"Superpos","linear model"
"Tbet_pos","Tbet_pos","14/48","40/272",0.00325255712268416,0.0130102284907366,0.0102712330190026,"BC094916/Ctsw/Furin/Gpr114/Hsd11b1/Ifitm3/Ifng/Klrd1/Nod1/P2ry14/Pik3ap1/Pld4/Xdh/Zbtb32",14,"Superpos","linear model"
"Stat4","Stat4","33/48","183/272",0.477290449507915,0.918126141837324,0.724836427766309,"Aqp9/Bzrap1/Car5b/Ccr5/Clpx/Ctsw/Dhx58/Dmwd/Enox2/Folr4/Furin/Gbp3/Gbp5/Gnaq/Ifng/Lrrk1/Map2k6/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Rab31/Sco1/Smpdl3a/St3gal6/Stat1/Sytl2/Vezf1/Xdh/Zbtb32/Zzz3",33,"Superpos","linear model"
"Tbet_large","Tbet_large","16/48","89/272",0.522709550492085,0.918126141837324,0.724836427766309,"Aqp9/B930041F14Rik/Bzrap1/Ccr5/Furin/Gnaq/Ifitm3/Ifng/Lrrk1/Myo6/Nod1/P2ry14/Ppp3ca/Trp53bp2/Xdh/Zzz3",16,"Superpos","linear model"
"Stat6","Stat6","23/48","134/272",0.642103706520979,0.918126141837324,0.724836427766309,"Aqp9/Asb13/Bzrap1/Ccr5/Clpx/Dmwd/Enox2/Folr4/Furin/Gnaq/Map2k6/Matk/Myo6/P2ry14/Ppp3ca/Rab31/Sco1/St3gal6/Stat1/Sytl2/Tnfsf13b/Xdh/Zzz3",23,"Superpos","linear model"
"Gata_Th2","Gata_Th2","2/48","17/272",0.837798297442047,0.918126141837324,0.724836427766309,"Myo6/Pter",2,"Superpos","linear model"
"Tbet_neg","Tbet_neg","2/48","19/272",0.882278160749021,0.918126141837324,0.724836427766309,"Folr4/Map2k6",2,"Superpos","linear model"
"Stat1","Stat1","11/48","82/272",0.918126141837324,0.918126141837324,0.724836427766309,"Ccr5/Cd1d1/Furin/Gbp3/Ifng/Lrrk1/Map2k6/Oasl1/Sco1/Stat1/Zbtb32",11,"Superpos","linear model"
"Tbet_pos","Tbet_pos","7/20","16/78",0.0654565120494017,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Cxcr3/Usp18/Mx1/Serpina3f/Pik3ap1",7,"Superpos","hclust"
"Gata_Th1","Gata_Th1","6/20","14/78",0.101154994338082,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Ly6c1/Igtp/Usp18/Tmem159",6,"Superpos","hclust"
"Tbet_large","Tbet_large","9/20","28/78",0.23603476853711,0.47206953707422,0.472069537074219,"Il12rb2/Itpr1/Cxcr3/Igtp/Ttc27/Mapre2/Slc17a6/Tmem159/Lrrk1",9,"Superpos","hclust"
"Stat1","Stat1","10/20","34/78",0.339914479515019,0.509871719272529,0.509871719272529,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Usp18/Oasl1/Mapre2/H2-T10/Lrrk1",10,"Superpos","hclust"
