"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","68/90","260/400",0.0108360059389731,0.0866880475117846,0.0798442542871701,"1600014C10Rik/2310004I24Rik/Adar/Adora2b/Amica1/Bbs12/C030048B08Rik/Car5b/Ccdc28b/Cd27/Cd44/Cd70/Edem2/Eif4enif1/Fgf2/Fgl2/Fut7/Gbp5/Gm885/H2-D1/Hopx/Id2/Ifi35/Ifih1/Igfbp7/Igtp/Il17ra/Il18rap/Il24/Il2rb/Irf9/Kcnk10/Klrk1/Lrch1/Lrp11/Mapre2/Mllt3/Ms4a6b/Mtap6/Nampt/Nrn1/Nrp1/Pik3cg/Pla1a/Pml/Ppt1/Prm1/Ralb/Scly/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tal2/Tap1/Tapbpl/Tgtp/Tmem159/Trafd1/Ube2l6/Upp1/Wdr78/Wipi2/Zbp1/Zc3h12d/Zdhhc6",68,"Ind","linear model"
"Stat1","Stat1","37/90","135/400",0.0615221058630604,0.246088423452241,0.226660390021801,"1600014C10Rik/9930104L06Rik/AA467197/Adar/Bbs12/Bst2/Casp3/Cox17/Cox5b/Edem2/Eif2ak2/Evi2a/Gemin6/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Il24/Il2rb/Irf9/Kcnk10/Lrp11/Mapre2/Nampt/Oasl1/Oasl2/Pml/Sco1/Stat2/Tap1/Trafd1/Ttc27/Ube2f/Usp18/Zbp1",37,"Ind","linear model"
"Gata_Th1","Gata_Th1","7/90","31/400",0.5706246671734,0.984763592358405,0.907019098224847,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Tmem159/Usp18",7,"Ind","linear model"
"Tbet_pos","Tbet_pos","11/90","50/400",0.597747625353136,0.984763592358405,0.907019098224847,"AA467197/Amica1/Hopx/Il18rap/Il24/Klrk1/Mx1/Serpina3f/Spp1/Upp1/Usp18",11,"Ind","linear model"
"Stat6","Stat6","41/90","202/400",0.882114965148171,0.984763592358405,0.907019098224847,"2310004I24Rik/AA467197/Adar/Adora2b/Amica1/Bbs12/Cd27/Evi2a/Gm885/H2-D1/Id2/Ifi35/Igtp/Il17ra/Il18rap/Il24/Il2rb/Irf9/Lrch1/Mapre2/Mllt3/Ms4a6b/Mtap6/Nagk/Nampt/Pik3cg/Pla1a/Pml/Ppt1/Ralb/Scly/Sco1/Sema4b/Slc17a6/Stat2/Tgtp/Ttc27/Ube2f/Upp1/Wdr78/Zbp1",41,"Ind","linear model"
"Tbet_large","Tbet_large","24/90","132/400",0.944412759686476,0.984763592358405,0.907019098224847,"Casp3/Fgl2/Gpsm2/Hopx/Id2/Igtp/Il10rb/Il17ra/Il2rb/Klrk1/Lrch1/Mapre2/Mllt3/Nrn1/Oasl2/Otx1/Pik3cg/Prm1/Ralb/Rap1b/Slc17a6/Tmem159/Ttc27/Zc3h12d",24,"Ind","linear model"
"Tbet_neg","Tbet_neg","3/90","27/400",0.965254786142878,0.984763592358405,0.907019098224847,"Igfbp7/Nrn1/Ralb",3,"Ind","linear model"
"Gata_Th2","Gata_Th2","2/90","24/400",0.984763592358405,0.984763592358405,0.907019098224847,"Il24/Slc17a6",2,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Gata_Th1","Gata_Th1","11/59","31/400",0.00227363881640493,0.0181891105312395,0.0143598241036101,"BC094916/Furin/Gbp3/Gnaq/Ifitm3/Ifng/Klrd1/Ms4a6d/Nod1/Sytl2/Xdh",11,"Superpos","linear model"
"Tbet_pos","Tbet_pos","14/59","50/400",0.00702504232985611,0.0281001693194244,0.0221843441995456,"BC094916/Ctsw/Dapk2/Furin/Gpr114/Hsd11b1/Ifitm3/Ifng/Klrd1/Nod1/P2ry14/Pik3ap1/Xdh/Zbtb32",14,"Superpos","linear model"
"Stat4","Stat4","42/59","260/400",0.176266827349611,0.470044872932295,0.371088057578128,"Aqp9/Bzrap1/Car5b/Ccr5/Cd27/Clcnkb/Clpx/Ctsw/Dhx58/Dmwd/Dyrk1b/Enox2/Folr4/Furin/Gbp3/Gbp5/Gnaq/Ifng/Lilrb4/Lrrk1/Map2k6/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Rab31/Rasa3/Rps6ka5/Sco1/Sgk1/Smpdl3a/St3gal6/Stat1/Sytl2/Tox/Trafd1/Vezf1/Xdh/Zbtb32/Zzz3",42,"Superpos","linear model"
