"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","21/28","65/104",0.0837536197746327,0.399005683769876,0.399005683769876,"2310004I24Rik/Adar/Amica1/Fgl2/Gbp5/Hopx/Ifi35/Ifih1/Il18rap/Klrk1/Mapre2/Ms4a6b/Mtap6/Nrp1/Sco1/Sema4b/Serpina3f/Tap1/Tapbpl/Ube2l6/Zbp1",21,"Ind","linear model"
"Stat1","Stat1","14/28","41/104",0.133001894589959,0.399005683769876,0.399005683769876,"Adar/Bst2/Ifi35/Ifih1/Il18rap/Mapre2/Oasl1/Oasl2/Sco1/Tap1/Ttc27/Ube2f/Usp18/Zbp1",14,"Ind","linear model"
"Stat6","Stat6","13/28","43/104",0.337684746320154,0.606551700999205,0.606551700999205,"2310004I24Rik/Adar/Amica1/Ifi35/Il18rap/Mapre2/Ms4a6b/Mtap6/Sco1/Sema4b/Ttc27/Ube2f/Zbp1",13,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/28","23/104",0.426159027498889,0.606551700999205,0.606551700999205,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Gata_Th1","Gata_Th1","5/28","17/104",0.505459750832671,0.606551700999205,0.606551700999205,"Hopx/Il18rap/Klrk1/Ms4a6b/Usp18",5,"Ind","linear model"
"Tbet_large","Tbet_large","6/28","34/104",0.960548992997623,0.960548992997623,0.960548992997623,"Fgl2/Hopx/Klrk1/Mapre2/Oasl2/Ttc27",6,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","10/23","23/104",0.00791403531487518,0.0474842118892511,0.0333222539573692,"BC094916/Ctsw/Furin/Ifng/Il18r1/Klrd1/Nod1/P2ry14/Pik3ap1/Pld4",10,"Superpos","linear model"
"Gata_Th1","Gata_Th1","7/23","17/104",0.0450706028020843,0.121951308472163,0.0855798655945003,"BC094916/Furin/Gbp3/Ifng/Klrd1/Ms4a6d/Nod1",7,"Superpos","linear model"
"Stat4","Stat4","18/23","65/104",0.0609756542360814,0.121951308472163,0.0855798655945003,"Aqp9/Ccr5/Clpx/Ctsw/Furin/Gbp3/Gbp5/Ifng/Il18r1/Lrrk1/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Sco1/St3gal6",18,"Superpos","linear model"
"Tbet_large","Tbet_large","10/23","34/104",0.159101327975714,0.23865199196357,0.167475082079698,"Aqp9/Ccr5/Furin/Ifng/Il18r1/Lrrk1/Marcks/Myo6/Nod1/P2ry14",10,"Superpos","linear model"
"Stat6","Stat6","9/23","43/104",0.683423398228197,0.774135903140545,0.543253265361786,"Aqp9/Ccr5/Clpx/Furin/Il18r1/Myo6/P2ry14/Sco1/St3gal6",9,"Superpos","linear model"
"Stat1","Stat1","8/23","41/104",0.774135903140545,0.774135903140545,0.543253265361786,"Ccr5/Furin/Gbp3/Ifng/Il18r1/Lrrk1/Oasl1/Sco1",8,"Superpos","linear model"
"Tbet_pos","Tbet_pos","7/20","16/78",0.0654565120494017,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Cxcr3/Usp18/Mx1/Serpina3f/Pik3ap1",7,"Superpos","hclust"
"Gata_Th1","Gata_Th1","6/20","14/78",0.101154994338082,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Ly6c1/Igtp/Usp18/Tmem159",6,"Superpos","hclust"
"Tbet_large","Tbet_large","9/20","28/78",0.23603476853711,0.47206953707422,0.472069537074219,"Il12rb2/Itpr1/Cxcr3/Igtp/Ttc27/Mapre2/Slc17a6/Tmem159/Lrrk1",9,"Superpos","hclust"
"Stat1","Stat1","10/20","34/78",0.339914479515019,0.509871719272529,0.509871719272529,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Usp18/Oasl1/Mapre2/H2-T10/Lrrk1",10,"Superpos","hclust"
"Stat6","Stat6","7/20","29/78",0.688722128786654,0.76396523146289,0.76396523146289,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Mapre2/Slc17a6",7,"Superpos","hclust"
"Stat4","Stat4","12/20","50/78",0.76396523146289,0.76396523146289,0.76396523146289,"Il12rb2/Itpr1/Ffar2/Trim25/Igtp/Serpina3f/Nav1/Mapre2/Slc17a6/Tmem159/Pik3ap1/Lrrk1",12,"Superpos","hclust"
"Gata_Th1","Gata_Th1","5/13","17/104",0.0363503778545025,0.218102267127015,0.191317778181592,"Ffar2/Il12rb2/Ly6c1/Plac8/Usp18",5,"Th1like","linear model"
"Tbet_large","Tbet_large","7/13","34/104",0.0802000310331552,0.240600093099466,0.211052713245145,"Ccr5/Ch25h/Cxcr3/Il12rb2/Itpr1/Ly6a/Plac8",7,"Th1like","linear model"
"Stat1","Stat1","7/13","41/104",0.201013995992757,0.402027991985513,0.352656133320626,"Ccr5/H2-T10/Itpr1/Ly6a/Trim25/Ube2f/Usp18",7,"Th1like","linear model"
"Tbet_pos","Tbet_pos","4/13","23/104",0.313660771417501,0.470491157126252,0.412711541338817,"Cxcr3/Ffar2/Il12rb2/Usp18",4,"Th1like","linear model"
"Stat6","Stat6","4/13","43/104",0.871505674003462,0.944154022122927,0.828205282563971,"Ccr5/Itpr1/Trim25/Ube2f",4,"Th1like","linear model"
"Stat4","Stat4","6/13","65/104",0.944154022122927,0.944154022122927,0.828205282563971,"Ccr5/Ffar2/Il12rb2/Itpr1/Ly6a/Trim25",6,"Th1like","linear model"
"Tbet_large","Tbet_large","6/9","28/78",0.049334484593479,0.296006907560874,0.259655182070942,"Hopx/Fgl2/Ccr5/Ch25h/Ly6a/Plac8",6,"Th1like","hclust"
"Gata_Th1","Gata_Th1","2/9","14/78",0.50918717921612,0.845185559860459,0.741390841982859,"Hopx/Plac8",2,"Th1like","hclust"
