"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","62/77","236/357",0.00150208315255203,0.0120166652204162,0.0110679811240676,"1600014C10Rik/2310004I24Rik/Adar/Adora2b/Amica1/Bbs12/C030048B08Rik/Car5b/Cd27/Cd44/Cd70/Eif4enif1/Fgf2/Fgl2/Fut7/Gbp5/Gm885/H2-D1/Hopx/Id2/Ifi35/Ifih1/Igfbp7/Igtp/Il17ra/Il18rap/Irf9/Kcnk10/Klrk1/Lrch1/Lrp11/Mapre2/Mllt3/Ms4a6b/Mtap6/Nampt/Nrn1/Nrp1/Pik3cg/Pla1a/Pml/Prm1/Ralb/Scly/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tal2/Tap1/Tapbpl/Tgtp/Tmem159/Trafd1/Ube2l6/Wdr78/Wipi2/Zbp1/Zc3h12d/Zdhhc6",62,"Ind","linear model"
"Stat1","Stat1","29/77","112/357",0.114922444699848,0.459689778799392,0.423398480473124,"1600014C10Rik/Adar/Bbs12/Bst2/Casp3/Cox5b/Evi2a/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Kcnk10/Lrp11/Mapre2/Nampt/Oasl1/Oasl2/Pml/Sco1/Stat2/Tap1/Trafd1/Ttc27/Ube2f/Usp18/Zbp1",29,"Ind","linear model"
"Gata_Th1","Gata_Th1","7/77","31/357",0.519306470967373,0.996039272747697,0.917404593320248,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Tmem159/Usp18",7,"Ind","linear model"
"Tbet_pos","Tbet_pos","8/77","46/357",0.822910496209897,0.996039272747697,0.917404593320248,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Spp1/Usp18",8,"Ind","linear model"
"Stat6","Stat6","35/77","180/357",0.86711427218393,0.996039272747697,0.917404593320248,"2310004I24Rik/Adar/Adora2b/Amica1/Bbs12/Cd27/Evi2a/Gm885/H2-D1/Id2/Ifi35/Igtp/Il17ra/Il18rap/Irf9/Lrch1/Mapre2/Mllt3/Ms4a6b/Mtap6/Nampt/Pik3cg/Pla1a/Pml/Ralb/Scly/Sco1/Sema4b/Slc17a6/Stat2/Tgtp/Ttc27/Ube2f/Wdr78/Zbp1",35,"Ind","linear model"
"Tbet_large","Tbet_large","22/77","122/357",0.905370402023913,0.996039272747697,0.917404593320248,"Casp3/Fgl2/Hopx/Id2/Igtp/Il10rb/Il17ra/Klrk1/Lrch1/Mapre2/Mllt3/Nrn1/Oasl2/Otx1/Pik3cg/Prm1/Ralb/Rap1b/Slc17a6/Tmem159/Ttc27/Zc3h12d",22,"Ind","linear model"
"Tbet_neg","Tbet_neg","3/77","25/357",0.936478663162402,0.996039272747697,0.917404593320248,"Igfbp7/Nrn1/Ralb",3,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/77","22/357",0.996039272747697,0.996039272747697,0.917404593320248,"Slc17a6",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
