"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","23/30","70/110",0.0625629832570675,0.271535342160208,0.271535342160208,"2310004I24Rik/Adar/Amica1/Fgl2/Gbp5/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Klrk1/Mapre2/Ms4a6b/Mtap6/Nrp1/Sco1/Sema4b/Serpina3f/Slc17a6/Tap1/Tapbpl/Ube2l6/Zbp1",23,"Ind","linear model"
"Stat1","Stat1","15/30","42/110",0.0905117807200694,0.271535342160208,0.271535342160208,"Adar/Bst2/Ifi35/Ifih1/Igtp/Il18rap/Mapre2/Oasl1/Oasl2/Sco1/Tap1/Ttc27/Ube2f/Usp18/Zbp1",15,"Ind","linear model"
"Stat6","Stat6","15/30","48/110",0.270829576456335,0.54165915291267,0.54165915291267,"2310004I24Rik/Adar/Amica1/Ifi35/Igtp/Il18rap/Mapre2/Ms4a6b/Mtap6/Sco1/Sema4b/Slc17a6/Ttc27/Ube2f/Zbp1",15,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/30","19/110",0.417846063171977,0.626769094757965,0.626769094757965,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/30","25/110",0.55600189063096,0.667202268757151,0.667202268757151,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Tbet_large","Tbet_large","8/30","38/110",0.902890061406039,0.902890061406039,0.902890061406039,"Fgl2/Hopx/Igtp/Klrk1/Mapre2/Oasl2/Slc17a6/Ttc27",8,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","11/24","25/110",0.00388383573811748,0.0233030144287049,0.0163529925815473,"BC094916/Ctsw/Furin/Ifitm3/Ifng/Il18r1/Klrd1/Nod1/P2ry14/Pik3ap1/Pld4",11,"Superpos","linear model"
"Gata_Th1","Gata_Th1","8/24","19/110",0.0245132894304946,0.0735398682914837,0.0516069251168306,"BC094916/Furin/Gbp3/Ifitm3/Ifng/Klrd1/Ms4a6d/Nod1",8,"Superpos","linear model"
"Tbet_large","Tbet_large","11/24","38/110",0.142061202797259,0.213168966699392,0.149592257332907,"Aqp9/Ccr5/Furin/Ifitm3/Ifng/Il18r1/Lrrk1/Marcks/Myo6/Nod1/P2ry14",11,"Superpos","linear model"
"Stat4","Stat4","18/24","70/110",0.142112644466261,0.213168966699392,0.149592257332907,"Aqp9/Ccr5/Clpx/Ctsw/Furin/Gbp3/Gbp5/Ifng/Il18r1/Lrrk1/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Sco1/St3gal6",18,"Superpos","linear model"
"Stat1","Stat1","8/24","42/110",0.783909633288459,0.820387341963268,0.575710415412819,"Ccr5/Furin/Gbp3/Ifng/Il18r1/Lrrk1/Oasl1/Sco1",8,"Superpos","linear model"
"Stat6","Stat6","9/24","48/110",0.820387341963268,0.820387341963268,0.575710415412819,"Aqp9/Ccr5/Clpx/Furin/Il18r1/Myo6/P2ry14/Sco1/St3gal6",9,"Superpos","linear model"
"Tbet_pos","Tbet_pos","7/20","16/78",0.0654565120494017,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Cxcr3/Usp18/Mx1/Serpina3f/Pik3ap1",7,"Superpos","hclust"
"Gata_Th1","Gata_Th1","6/20","14/78",0.101154994338082,0.303464983014246,0.303464983014246,"Il12rb2/Ffar2/Ly6c1/Igtp/Usp18/Tmem159",6,"Superpos","hclust"
"Tbet_large","Tbet_large","9/20","28/78",0.23603476853711,0.47206953707422,0.472069537074219,"Il12rb2/Itpr1/Cxcr3/Igtp/Ttc27/Mapre2/Slc17a6/Tmem159/Lrrk1",9,"Superpos","hclust"
"Stat1","Stat1","10/20","34/78",0.339914479515019,0.509871719272529,0.509871719272529,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Usp18/Oasl1/Mapre2/H2-T10/Lrrk1",10,"Superpos","hclust"
"Stat6","Stat6","7/20","29/78",0.688722128786654,0.76396523146289,0.76396523146289,"Itpr1/Trim25/Ube2f/Igtp/Ttc27/Mapre2/Slc17a6",7,"Superpos","hclust"
"Stat4","Stat4","12/20","50/78",0.76396523146289,0.76396523146289,0.76396523146289,"Il12rb2/Itpr1/Ffar2/Trim25/Igtp/Serpina3f/Nav1/Mapre2/Slc17a6/Tmem159/Pik3ap1/Lrrk1",12,"Superpos","hclust"
"Tbet_large","Tbet_large","7/12","38/110",0.0676389334007819,0.37884060218641,0.37884060218641,"Ccr5/Ch25h/Cxcr3/Il12rb2/Itpr1/Ly6a/Plac8",7,"Th1like","linear model"
"Gata_Th1","Gata_Th1","4/12","19/110",0.126280200728803,0.37884060218641,0.37884060218641,"Ffar2/Il12rb2/Ly6c1/Plac8",4,"Th1like","linear model"
"Stat1","Stat1","6/12","42/110",0.277915006332651,0.555830012665302,0.555830012665302,"Ccr5/H2-T10/Itpr1/Ly6a/Trim25/Ube2f",6,"Th1like","linear model"
"Tbet_pos","Tbet_pos","3/12","25/110",0.544057800443358,0.816086700665038,0.816086700665038,"Cxcr3/Ffar2/Il12rb2",3,"Th1like","linear model"
"Stat6","Stat6","4/12","48/110",0.858211642096259,0.910915383995195,0.910915383995195,"Ccr5/Itpr1/Trim25/Ube2f",4,"Th1like","linear model"
"Stat4","Stat4","6/12","70/110",0.910915383995195,0.910915383995195,0.910915383995195,"Ccr5/Ffar2/Il12rb2/Itpr1/Ly6a/Trim25",6,"Th1like","linear model"
"Tbet_large","Tbet_large","6/9","28/78",0.049334484593479,0.296006907560874,0.259655182070942,"Hopx/Fgl2/Ccr5/Ch25h/Ly6a/Plac8",6,"Th1like","hclust"
"Gata_Th1","Gata_Th1","2/9","14/78",0.50918717921612,0.845185559860459,0.741390841982859,"Hopx/Plac8",2,"Th1like","hclust"
"Stat4","Stat4","6/9","50/78",0.588668267842085,0.845185559860459,0.741390841982859,"Amica1/Hopx/Fgl2/Mtap6/Ccr5/Ly6a",6,"Th1like","hclust"
"Tbet_pos","Tbet_pos","2/9","16/78",0.592112971738671,0.845185559860459,0.741390841982859,"Amica1/Hopx",2,"Th1like","hclust"
"Stat6","Stat6","3/9","29/78",0.725777657760963,0.845185559860459,0.741390841982859,"Amica1/Mtap6/Ccr5",3,"Th1like","hclust"
"Stat1","Stat1","3/9","34/78",0.845185559860459,0.845185559860459,0.741390841982859,"Bst2/Ccr5/Ly6a",3,"Th1like","hclust"
"Stat6","Stat6","23/50","48/110",0.3959889904825,0.999949988734554,0.999949988734554,"5730469M10Rik/Adora3/Atp10a/C730027P07Rik/D330045A20Rik/Efna5/Etv6/Gata3/Gbp6/Gnpda1/Id1/Il4ra/Irf7/Kbtbd7/Mgll/Mitd1/Oas1b/Pip5k1b/Pparg/St3gal1/Tarbp2/Tiam1/Znfx1",23,"Th2like","linear model"
"Stat1","Stat1","17/50","42/110",0.84641978886357,0.999949988734554,0.999949988734554,"Ddx60/Gbp6/Gnpda1/Gvin1/Hsh2d/Ifit3/Inpp5a/Irf7/Kbtbd7/Lgals3bp/Mitd1/Oas1b/Parp14/Rexo2/Rsad2/Rtp4/Znfx1",17,"Th2like","linear model"
"Tbet_large","Tbet_large","13/50","38/110",0.973381307773125,0.999949988734554,0.999949988734554,"1110067D22Rik/Atp10a/Etv6/Fcrls/Gata3/Ifit3/Mef2c/Mgll/Nkg7/Pim2/Smpdl3b/Tiam1/Timd2",13,"Th2like","linear model"
"Stat4","Stat4","26/50","70/110",0.994128049194202,0.999949988734554,0.999949988734554,"5730469M10Rik/Adora3/Atp10a/C730027P07Rik/Cdc42se1/Efna5/Endod1/Etv6/Fcrls/Gata3/Gbp6/Ifit3/Il4ra/Inpp5a/Kbtbd7/Mgll/Mitd1/Muc13/Nkg7/Parp14/Pip5k1b/Slfn1/Snx10/St3gal1/Tiam1/Timd2",26,"Th2like","linear model"
"Tbet_pos","Tbet_pos","5/50","25/110",0.999409374788262,0.999949988734554,0.999949988734554,"Adora3/BC094916/Ifit3/Nkg7/Pim2",5,"Th2like","linear model"
"Gata_Th1","Gata_Th1","2/50","19/110",0.999949988734554,0.999949988734554,0.999949988734554,"BC094916/Gbp6",2,"Th2like","linear model"
"Stat6","Stat6","13/29","29/78",0.202127806710584,0.9553108381278,0.9553108381278,"Efna5/D330045A20Rik/Atp10a/Gata3/Clpx/P2ry14/Mitd1/Tiam1/C730027P07Rik/St3gal1/Gbp6/Irf7/Znfx1",13,"Th2like","hclust"
"Tbet_large","Tbet_large","10/29","28/78",0.669664228972476,0.9553108381278,0.9553108381278,"Nkg7/Ifit3/Atp10a/Gata3/P2ry14/Pim2/Tiam1/Timd2/Smpdl3b/Fcrls",10,"Th2like","hclust"
"Tbet_pos","Tbet_pos","5/29","16/78",0.798003153648645,0.9553108381278,0.9553108381278,"Nkg7/Ifit3/P2ry14/Pim2/BC094916",5,"Th2like","hclust"
"Stat1","Stat1","11/29","34/78",0.844109837485691,0.9553108381278,0.9553108381278,"Ifit3/Rtp4/Rsad2/Rexo2/Mitd1/Gbp6/Irf7/Ddx60/Znfx1/Lgals3bp/Parp14",11,"Th2like","hclust"
"Stat4","Stat4","17/29","50/78",0.84624673860109,0.9553108381278,0.9553108381278,"Efna5/Nkg7/Ifit3/Atp10a/Ms4a6d/Gata3/Clpx/P2ry14/Mitd1/Tiam1/C730027P07Rik/St3gal1/Gbp6/Timd2/Fcrls/Snx10/Parp14",17,"Th2like","hclust"
"Gata_Th1","Gata_Th1","3/29","14/78",0.9553108381278,0.9553108381278,0.9553108381278,"Ms4a6d/BC094916/Gbp6",3,"Th2like","hclust"
