"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","51/63","199/297",0.00502301628869251,0.0401841303095401,0.0370116989693132,"2310004I24Rik/Adar/Amica1/Bbs12/C030048B08Rik/Car5b/Cd44/Cd70/Eif4enif1/Fgf2/Fgl2/Fut7/Gbp5/Gm885/H2-D1/Hopx/Id2/Ifi35/Ifih1/Igfbp7/Igtp/Il18rap/Irf9/Kcnk10/Klrk1/Lrch1/Lrp11/Mapre2/Mllt3/Ms4a6b/Mtap6/Nrp1/Pik3cg/Prm1/Scly/Sco1/Sema3b/Sema4b/Serpina3f/Slc17a6/Stat2/Tal2/Tap1/Tapbpl/Tgtp/Tmem159/Trafd1/Ube2l6/Wipi2/Zbp1/Zc3h12d",51,"Ind","linear model"
"Stat1","Stat1","25/63","91/297",0.0564179478781058,0.225671791512423,0.207855597445653,"Adar/Bbs12/Bst2/Cox5b/Evi2a/H2-T23/Id2/Ifi35/Ifih1/Igtp/Il18rap/Irf9/Kcnk10/Lrp11/Mapre2/Oasl1/Oasl2/Sco1/Stat2/Tap1/Trafd1/Ttc27/Ube2f/Usp18/Zbp1",25,"Ind","linear model"
"Gata_Th1","Gata_Th1","7/63","27/297",0.339385825315655,0.905028867508414,0.833579220073539,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Tmem159/Usp18",7,"Ind","linear model"
"Tbet_pos","Tbet_pos","8/63","41/297",0.680550540849374,0.994524991839318,0.916009860904635,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Spp1/Usp18",8,"Ind","linear model"
"Stat6","Stat6","27/63","146/297",0.897944604604,0.994524991839318,0.916009860904635,"2310004I24Rik/Adar/Amica1/Bbs12/Evi2a/Gm885/H2-D1/Id2/Ifi35/Igtp/Il18rap/Irf9/Lrch1/Mapre2/Mllt3/Ms4a6b/Mtap6/Pik3cg/Scly/Sco1/Sema4b/Slc17a6/Stat2/Tgtp/Ttc27/Ube2f/Zbp1",27,"Ind","linear model"
"Tbet_large","Tbet_large","16/63","99/297",0.953225593535482,0.994524991839318,0.916009860904635,"Fgl2/Hopx/Id2/Igtp/Klrk1/Lrch1/Mapre2/Mllt3/Oasl2/Pik3cg/Prm1/Rap1b/Slc17a6/Tmem159/Ttc27/Zc3h12d",16,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/63","21/297",0.994524991839318,0.994524991839318,0.916009860904635,"Slc17a6",1,"Ind","linear model"
"Tbet_neg","Tbet_neg","1/63","21/297",0.994524991839318,0.994524991839318,0.916009860904635,"Igfbp7",1,"Ind","linear model"
"Stat4","Stat4","16/21","50/78",0.138512073284828,0.831072439708967,0.831072439708967,"Mtap6/Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Klrk1/Zbp1/Sco1/Gbp3/Tap1/Il18rap/Igfbp7/Adar/Gbp5/Tal2",16,"Ind","hclust"
"Stat1","Stat1","10/21","34/78",0.427475620029176,0.997644918498186,0.997644918498186,"Ifih1/Oasl2/Ifi35/Zbp1/Sco1/Gbp3/Tap1/Hsh2d/Il18rap/Adar",10,"Ind","hclust"
"Stat6","Stat6","7/21","29/78",0.752955566478026,0.997644918498186,0.997644918498186,"Mtap6/Ifi35/Sema4b/Zbp1/Sco1/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","3/21","14/78",0.797174217578467,0.997644918498186,0.997644918498186,"Klrk1/Gbp3/Il18rap",3,"Ind","hclust"
"Tbet_pos","Tbet_pos","2/21","16/78",0.969699980496615,0.997644918498186,0.997644918498186,"Klrk1/Il18rap",2,"Ind","hclust"
"Tbet_large","Tbet_large","3/21","28/78",0.997644918498186,0.997644918498186,0.997644918498186,"Oasl2/Klrk1/Marcks",3,"Ind","hclust"
"Gata_Th1","Gata_Th1","11/52","27/297",0.00241897606670259,0.0193518085336207,0.0152777435791743,"BC094916/Furin/Gbp3/Gnaq/Ifitm3/Ifng/Klrd1/Ms4a6d/Nod1/Sytl2/Xdh",11,"Superpos","linear model"
"Tbet_pos","Tbet_pos","13/52","41/297",0.0124870257774661,0.0499481031098644,0.0394327129814719,"BC094916/Ctsw/Furin/Gpr114/Hsd11b1/Ifitm3/Ifng/Klrd1/Nod1/P2ry14/Pik3ap1/Xdh/Zbtb32",13,"Superpos","linear model"
"Stat4","Stat4","37/52","199/297",0.298300386155206,0.795467696413883,0.628000812958329,"Aqp9/Bzrap1/Car5b/Ccr5/Clcnkb/Clpx/Ctsw/Dhx58/Dmwd/Enox2/Folr4/Furin/Gbp3/Gbp5/Gnaq/Ifng/Lilrb4/Lrrk1/Map2k6/Ms4a6d/Myo6/Nod1/P2ry14/Pik3ap1/Pon2/Rab31/Rps6ka5/Sco1/Smpdl3a/St3gal6/Stat1/Sytl2/Trafd1/Vezf1/Xdh/Zbtb32/Zzz3",37,"Superpos","linear model"
"Gata_Th2","Gata_Th2","4/52","21/297",0.518945217555766,0.854884584711478,0.674908882666956,"Lilrb4/Myo6/Pter/Rps6ka5",4,"Superpos","linear model"
"Tbet_large","Tbet_large","17/52","99/297",0.602018492645789,0.854884584711478,0.674908882666956,"Aqp9/B930041F14Rik/Bzrap1/Ccr5/Furin/Gnaq/H2-K1/Ifitm3/Ifng/Lrrk1/Myo6/Nod1/P2ry14/Ppp3ca/Trp53bp2/Xdh/Zzz3",17,"Superpos","linear model"
