"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"REACTOME_G2_M_CHECKPOINTS" "REACTOME_G2_M_CHECKPOINTS" "REACTOME_G2_M_CHECKPOINTS" "23/338" "99/6317" 1.24335622957534e-09 1.03571573923625e-06 8.35011867862173e-07 "Chek1/Mcm6/Psmd9/Psmd14/Mre11a/Hus1/Mcm2/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Cdc25a/Psmd6/Sumo1/Ywhae/Psmc2/Brcc3/Psmd8/Rps27a/Mcm5/Ywhag/Mcm3" 23
"REACTOME_DNA_REPLICATION_PRE_INITIATION" "REACTOME_DNA_REPLICATION_PRE_INITIATION" "REACTOME_DNA_REPLICATION_PRE_INITIATION" "17/338" "64/6317" 2.22886140890698e-08 5.4085246310141e-06 4.36044571250015e-06 "Mcm6/Psmd9/Pola2/Psmd14/Mcm2/Pole3/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Psmd6/Psmc2/Psmd8/Rps27a/Mcm5/Mcm3" 17
"REACTOME_DNA_REPLICATION" "REACTOME_DNA_REPLICATION" "REACTOME_DNA_REPLICATION" "21/338" "97/6317" 2.55309478575299e-08 5.4085246310141e-06 4.36044571250015e-06 "Mcm6/Psmd9/Pola2/Psmd14/Pold2/Mcm2/Pole3/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Fen1/Psmd6/Psmc2/Ube2e1/Psmd8/Rps27a/Mcm5/Pcna/Mcm3" 21
"REACTOME_S_PHASE" "REACTOME_S_PHASE" "REACTOME_S_PHASE" "24/338" "124/6317" 2.59713067515683e-08 5.4085246310141e-06 4.36044571250015e-06 "Mcm6/Psmd9/Pola2/Psmd14/Pold2/Mcm2/Pole3/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Cdc25a/Fen1/Psmd6/Cdk4/Psmc2/Ube2e1/Psmd8/Rps27a/Mcm5/Pcna/Akt3/Mcm3" 24
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX" "REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX" "REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX" "15/338" "52/6317" 4.54448798377702e-08 7.57111698097252e-06 6.10396491294682e-06 "Mcm6/Psmd9/Psmd14/Mcm2/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Psmd6/Psmc2/Psmd8/Rps27a/Mcm5/Mcm3" 15
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN" "REACTOME_ORC1_REMOVAL_FROM_CHROMATIN" "REACTOME_ORC1_REMOVAL_FROM_CHROMATIN" "15/338" "54/6317" 7.95524106639023e-08 1.10445263471718e-05 8.90428736904731e-06 "Mcm6/Psmd9/Psmd14/Mcm2/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Psmd6/Psmc2/Psmd8/Rps27a/Mcm5/Mcm3" 15
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE" "REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE" "REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE" "16/338" "69/6317" 4.51511476668269e-07 5.37298657235241e-05 4.33179431750911e-05 "Mcm6/Psmd9/Psmd14/Mcm2/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Psmd6/Psmc2/Ube2e1/Psmd8/Rps27a/Mcm5/Mcm3" 16
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION" "REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION" "REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION" "21/338" "115/6317" 5.5373230355185e-07 5.63226076745577e-05 4.54082563927059e-05 "Mcm6/Psmd9/Pola2/Psmd14/Mcm2/Pole3/Mcm4/Psmd12/Psmb7/Psmb2/Psmb5/Cdc25a/Psmd6/Cdk4/Psmc2/Psmd8/Rps27a/Mcm5/Pcna/Akt3/Mcm3" 21
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "54/338" "512/6317" 6.47643435977048e-07 5.63226076745577e-05 4.54082563927059e-05 "Gbp3/Cd44/Batf/Timp1/Il2ra/Tnfrsf9/Psmd9/Fgf2/Hif1a/Il10/Cd70/Gbp2/Psmd14/Il21/Kpna3/Ube2m/Psmd12/Seh1l/Psmb7/Ccl3/Lif/Cxcl10/Psmb2/Psmb5/Il3/Kpnb1/Nupl2/Psmd6/Mif/Sumo1/Nup62/Cish/Irak2/Fscn1/Psmc2/Ube2e1/Tcp1/Psmd8/Rps27a/Socs1/Eif4e2/Gbp5/Nkiras1/Nup133/Dusp6/Ube2l6/Csf2/Il15ra/Il12rb2/Nup107/Mapkapk3/Akt3/Pom121/Bcl2l1" 54
"REACTOME_CELL_CYCLE_CHECKPOINTS" "REACTOME_CELL_CYCLE_CHECKPOINTS" "REACTOME_CELL_CYCLE_CHECKPOINTS" "29/338" "200/6317" 6.7614174879421e-07 5.63226076745577e-05 4.54082563927059e-05 "Chek1/Mcm6/Psmd9/Psmd14/Mre11a/Hus1/Mcm2/Mcm4/Psmd12/Seh1l/Psmb7/Psmb2/Psmb5/Cdc25a/Ppp1cc/Psmd6/Sumo1/Ywhae/Psmc2/Brcc3/Ube2e1/Psmd8/Rps27a/Nup133/Mcm5/Ywhag/Zwint/Nup107/Mcm3" 29
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS" "REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS" "REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS" "17/338" "84/6317" 1.54251162943483e-06 0.000116810198847201 9.41743942181264e-05 "Ndufab1/Cycs/Cox7b/Ndufb6/Cox11/Cox5b/Sco1/Etfb/Ndufb9/Ndufc1/Cox6c/Sdhb/Etfa/Atp5a1/Atp5e/Ndufa5/Ndufb8" 17
