"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "80/447" "682/6317" 1.96797787071824e-06 0.000960638833645817 0.00091737620576052 "Elmo1/Txnip/Rasgrp2/Traf3/Atp8a1/Ly86/Rnase6/Tyrobp/Fos/C1qb/Dok3/Hvcn1/Creb1/Igf2r/Lyz2/Nfatc3/Trim56/Cd3g/Qpct/Ccr6/Pecam1/Cd55/Pik3r1/S100a8/Pld3/Atp8b4/Cfp/Lck/Timp2/App/Gns/Ppp3ca/Armc8/Nod1/Acpp/1600012H06Rik/Glipr1/Mapk14/Traf2/Irak4/Ear2/Rap1b/Peli1/Sdcbp/Sirpa/Cap1/Crebbp/C1qc/Fcgr3/Slc11a1/Ctsh/H2-T23/Irf3/H2-D1/Man2b1/Klrd1/Gstp2/Creg1/Lrrfip1/Tmem63a/Sftpd/Dync1h1/Atg7/Tmc6/Enpp4/Trim21/Map3k14/Mapk11/Pld4/Fyn/Psmb10/Ikbke/Lat2/Cd247/H2-Q7/Tlr1/Fcna/Tbk1/Icam2/Jun" 80
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" "REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" "REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" "16/447" "60/6317" 2.47587328259231e-06 0.000960638833645817 0.00091737620576052 "Cd96/Tyrobp/Cd22/Cd3g/Hcst/Cd1d1/Siglecg/Vcam1/H2-T23/H2-D1/Klrd1/Sftpd/Cd247/Cd3e/H2-Q7/Icam2" 16
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "61/447" "512/6317" 2.44624662156631e-05 0.00632762459445151 0.00604265832134273 "Il6ra/Pias1/Il11ra1/Mcl1/Cd86/Ltb/Traf3/Fos/H2-Eb1/Ptpn12/Ifngr2/Creb1/Bcl6/Cd27/Ifngr1/Pik3r1/Irf1/Tnfrsf14/Pik3r3/Il7r/Lck/App/Nod1/Ciita/Msn/Mid1/Mapk14/Vcam1/Il17ra/Traf2/Irak4/Rap1b/Peli1/H2-Ea/H2-K1/Sla2/H2-T23/Il27ra/Inpp5d/Ptk2b/Rbx1/Irf3/H2-D1/Flna/Clcf1/Pitpna/Trim21/Map3k14/Mapk11/Fyn/Psmb10/Brwd1/Tnfrsf25/Vamp2/Foxo1/H2-Q7/Trim26/Map3k3/Tbk1/Jun/Il18r1" 61
"REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "16/447" "76/6317" 6.23074169821204e-05 0.0120876388945314 0.0115432688303718 "Pias1/H2-Eb1/Ifngr2/Ifngr1/Irf1/Ciita/Mid1/Vcam1/H2-Ea/H2-K1/H2-T23/Irf3/H2-D1/Trim21/H2-Q7/Trim26" 16
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM" "REACTOME_ADAPTIVE_IMMUNE_SYSTEM" "REACTOME_ADAPTIVE_IMMUNE_SYSTEM" "60/447" "526/6317" 0.000103697557236369 0.0160938608830845 0.0153690695356639 "Cd86/Cd96/Rasgrp2/Tyrobp/Fbxo32/H2-Eb1/Trat1/Nfatc3/Cd22/Cd3g/Pik3r1/S100a8/Ctso/Tnfrsf14/Pik3r3/Hcst/Lck/Kbtbd7/Rnf123/Cd79b/Fbxo9/Ppp3ca/Ctse/Rapgef4/Cd1d1/Siglecg/Vcam1/Rap1b/Blk/Cd74/H2-Ea/Ctsh/H2-T23/Inpp5d/Asb13/Rbx1/H2-D1/Mrc1/Trim39/Klrd1/Sftpd/Dync1h1/Atg7/Trim11/Trim21/Map3k14/Fyn/Fbxo27/Psmb10/Siah1a/Ptpn22/Znrf1/Cd247/Cd3e/H2-Ob/H2-Q7/Tlr1/Herc2/Icam2/Btbd6" 60
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY" "REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY" "REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY" "12/447" "52/6317" 0.000207054605351777 0.0267790622921631 0.0255730600294124 "Cd86/H2-Eb1/Cd3g/Pik3r1/Tnfrsf14/Pik3r3/Lck/H2-Ea/Map3k14/Fyn/Cd247/Cd3e" 12
"REACTOME_PD_1_SIGNALING" "REACTOME_PD_1_SIGNALING" "REACTOME_PD_1_SIGNALING" "6/447" "15/6317" 0.000350260591997579 0.038828888484303 0.0370802190626008 "H2-Eb1/Cd3g/Lck/H2-Ea/Cd247/Cd3e" 6
"REACTOME_NEUTROPHIL_DEGRANULATION" "REACTOME_NEUTROPHIL_DEGRANULATION" "REACTOME_NEUTROPHIL_DEGRANULATION" "38/447" "315/6317" 0.000719049589665511 0.0697478101975546 0.0666066988321737 "Atp8a1/Tyrobp/Dok3/Hvcn1/Igf2r/Lyz2/Qpct/Pecam1/Cd55/S100a8/Atp8b4/Cfp/Timp2/Gns/Armc8/Acpp/1600012H06Rik/Glipr1/Mapk14/Ear2/Rap1b/Sdcbp/Sirpa/Cap1/Fcgr3/Slc11a1/Ctsh/H2-T23/H2-D1/Man2b1/Gstp2/Creg1/Tmem63a/Dync1h1/Atg7/Tmc6/Enpp4/H2-Q7" 38
"REACTOME_DAP12_INTERACTIONS" "REACTOME_DAP12_INTERACTIONS" "REACTOME_DAP12_INTERACTIONS" "8/447" "30/6317" 0.000861448842814433 0.0702534841896667 0.0670895996602351 "Tyrobp/Pik3r1/Lck/H2-T23/H2-D1/Klrd1/Fyn/H2-Q7" 8
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "5/447" "12/6317" 0.000905328404506014 0.0702534841896667 0.0670895996602351 "Traf3/Crebbp/Irf3/Ikbke/Tbk1" 5
