"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "15/48" "151/6317" 1.31083092967954e-13 1.92692146662892e-11 1.76617219998927e-11 "Oas2/Oasl1/Ube2l6/Mx1/Gbp5/Ifi35/Trim25/Bst2/Oas1g/Ifit3/Gbp3/Rsad2/Ifit2/Irf7/Usp18" 15
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "11/48" "59/6317" 3.07315757776207e-13 2.25877081965512e-11 2.07033773659761e-11 "Oas2/Oasl1/Mx1/Ifi35/Bst2/Oas1g/Ifit3/Rsad2/Ifit2/Irf7/Usp18" 11
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "22/48" "512/6317" 2.36493018538699e-12 1.15881579083963e-10 1.06214408326153e-10 "Oas2/Oasl1/Ube2l6/Mx1/Gbp5/Ifi35/Il4ra/Il12rb2/Il18rap/Cd86/Trim25/Casp1/Ccr5/Bst2/Oas1g/Ifit3/Gata3/Gbp3/Rsad2/Ifit2/Irf7/Usp18" 22
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "7/48" "60/6317" 2.64707185812761e-07 9.72798907861895e-06 8.91645257474562e-06 "Oas2/Oasl1/Ube2l6/Mx1/Trim25/Oas1g/Usp18" 7
"REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "7/48" "76/6317" 1.36742341907092e-06 4.02022485206852e-05 3.68484626612796e-05 "Oas2/Oasl1/Gbp5/Trim25/Oas1g/Gbp3/Irf7" 7
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "3/48" "12/6317" 8.6350337940592e-05 0.0021155832795445 0.00193909530813961 "Ifih1/Trim25/Irf7" 3
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "3/48" "20/6317" 0.00042872618369753 0.00900324985764813 0.0082521731598923 "Ifih1/Trim25/Irf7" 3
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "3/48" "25/6317" 0.000842204206661886 0.0140937259087149 0.0129179872274651 "Ube2l6/Ifih1/Trim25" 3
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "4/48" "57/6317" 0.000862881178084585 0.0140937259087149 0.0129179872274651 "Ube2l6/Ifih1/Trim25/Irf7" 4
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "2/48" "10/6317" 0.00244745517821233 0.0359775911197213 0.0329762381906503 "Tlr7/Irf7" 2
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "2/48" "18/6317" 0.00800529470243478 0.106979847387083 0.0980552843934595 "Ifih1/Trim25" 2
"REACTOME_SIGNALING_BY_INTERLEUKINS" "REACTOME_SIGNALING_BY_INTERLEUKINS" "REACTOME_SIGNALING_BY_INTERLEUKINS" "7/48" "329/6317" 0.0113644779866229 0.130800925999434 0.119889140908898 "Il4ra/Il12rb2/Il18rap/Cd86/Casp1/Ccr5/Gata3" 7
"REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "11/48" "682/6317" 0.0115674288298819 0.130800925999434 0.119889140908898 "Ube2l6/Zbp1/Ifih1/Fgl2/Trim25/Casp1/Klrk1/Bst2/Tlr7/Plac8/Irf7" 11
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "2/48" "24/6317" 0.0140290293381789 0.147304808050879 0.135016222202023 "Ube2l6/Trim25" 2
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES" "REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES" "REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES" "2/48" "29/6317" 0.0201465884031319 0.185096780953774 0.169655481289532 "Ifih1/Trim25" 2
