"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "8/339" "20/4408" 6.24263822371962e-05 0.018343159903567 0.0175989746881811 "Oas1g/Stat1/Ifit3/Irf9/Ifi35/Socs1/Tap1/Jak1" 8
"WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS" "WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS" "WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS" "12/339" "46/4408" 0.000125084325209384 0.018343159903567 0.0175989746881811 "Stat1/Map3k1/Map2k6/Socs3/Pdcd4/Pias3/Irs2/Rps6ka5/Irf9/Pik3cd/Socs1/Jak1" 12
"WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "11/339" "40/4408" 0.000143305936746617 0.018343159903567 0.0175989746881811 "Oas1g/Stat1/Ifit2/Gbp2/Socs3/H2-M3/Irf9/Cxcl10/Socs1/Tap1/Jak1" 11
"WP_IL4_SIGNALING_PATHWAY" "WP_IL4_SIGNALING_PATHWAY" "WP_IL4_SIGNALING_PATHWAY" "11/339" "49/4408" 0.000963197920204947 0.0924670003396749 0.0887155979136136 "Il4ra/Stat1/Socs3/Irs2/Jak3/Dok2/Ep300/Pik3cd/Socs1/Gata3/Jak1" 11
"WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS" "WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS" "WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS" "18/339" "109/4408" 0.00142745506590035 0.109628549061147 0.105180899592658 "Atp2a3/Creb3/Arrb1/Arrb2/Itpr1/Rgs10/Pkib/Actb/Myl4/Igfbp4/Itpr2/Prkacb/Gng2/Itpr3/Camk2g/Adcy7/Cnn2/Prkar2b" 18
"WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "17/339" "104/4408" 0.00215472886336411 0.137902647255303 0.132307912662708 "Ctsb/H2-DMa/Stat1/Socs3/H2-M3/Bst2/Npc1/Timd2/Actb/Ddx58/H2-DMb2/Prkra/H2-DMb1/Ep300/Pik3cd/H2-Ab1/Irf7" 17
"WP_GLYCOSAMINOGLYCAN_DEGRADATION" "WP_GLYCOSAMINOGLYCAN_DEGRADATION" "WP_GLYCOSAMINOGLYCAN_DEGRADATION" "5/339" "14/4408" 0.00292437628847988 0.141689257196445 0.135940899174221 "Arsb/Hexb/Glb1/Hexa/Ids" 5
"WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "10/339" "48/4408" 0.00295185952492593 0.141689257196445 0.135940899174221 "Stat1/Ifit2/Casp8/Tlr7/Ddx58/Cxcl10/Ep300/Dhx58/Irf7/Jak1" 10
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "7/339" "29/4408" 0.00530714486316569 0.226438180828403 0.217251544106198 "Oas1g/Stat1/Tlr7/Ddx58/Oas2/Irf9/Jak1" 7
"WP_VIRAL_ACUTE_MYOCARDITIS" "WP_VIRAL_ACUTE_MYOCARDITIS" "WP_VIRAL_ACUTE_MYOCARDITIS" "12/339" "71/4408" 0.00716219099638507 0.234979960531031 0.225446782307733 "H2-DMa/Stat1/Cd4/Casp8/Ccr5/Casp1/Actb/Aif1/Rac2/Casp7/Socs1/Jak1" 12
"WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL" "WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL" "WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL" "15/339" "98/4408" 0.00724910918963372 0.234979960531031 0.225446782307733 "Atp2a3/Arrb1/Arrb2/Itpr1/Rgs10/Gnai2/Pkib/Itpr2/Prkacb/Gng2/Itpr3/Camk2g/Adcy7/Gnaz/Prkar2b" 15
"WP_IL10_ANTIINFLAMMATORY_SIGNALING_PATHWAY" "WP_IL10_ANTIINFLAMMATORY_SIGNALING_PATHWAY" "WP_IL10_ANTIINFLAMMATORY_SIGNALING_PATHWAY" "4/339" "11/4408" 0.00734312376659472 0.234979960531031 0.225446782307733 "Stat1/Blvrb/Hmox1/Jak1" 4
