"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "35/492" "159/8884" 1.00140585270085e-12 1.83757973970606e-09 1.71187695240651e-09 "Gbp3/Il4ra/H2-DMa/Ddx60/Lgals3bp/Ifit2/Ifit3/Eif4e3/Parp12/Rnf213/Socs3/Zbp1/Vamp8/H2-M3/Casp1/Ddx58/Epsti1/Rtp4/Parp14/Oas2/Tdrd7/Samhd1/Trafd1/Ifi35/Stat1/Casp7/Ifih1/Rsad2/Socs1/Dhx58/Tap1/Ube2l6/Klrk1/Irf7/Sectm1a" 35
"HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "22/492" "78/8884" 1.1053381739548e-10 1.01414777460353e-07 9.44773260264525e-08 "Gbp3/Il4ra/Ddx60/Lgals3bp/Ifit2/Ifit3/Parp12/Mov10/H2-M3/Casp1/Epsti1/Rtp4/Parp14/Tdrd7/Trafd1/Ifi35/Ifih1/Rsad2/Dhx58/Tap1/Ube2l6/Irf7" 22
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "62/492" "512/8884" 2.63634019820794e-09 1.24946858322526e-06 1.16399654619694e-06 "Gbp3/Il4ra/Batf/Tnfrsf9/Ifit2/Lgals9/Psmd9/Ifit3/Eif4e3/Sp100/Il10/Cd70/Psmd14/Rapgef1/Eif4g2/Socs3/Vim/Fasl/Tnfrsf12a/H2-M3/Casp1/Ube2m/Irs2/Psmd12/Ddx58/Jak3/Rps6ka5/Oas2/Lif/Samhd1/Psmb5/Il3/Kpnb1/Psmd6/Mif/Ifi35/Cish/Irak2/Stat1/Fscn1/Camk2g/Sla/Psmd8/Rps27a/Rsad2/Prlr/Socs1/Eif4e2/Mef2c/Gata3/Gbp5/Ube2l6/Csf2/Nup133/Sigirr/Irf7/Egr1/Nup107/Mapkapk3/Pom121/Bcl2l1/Ppm1b" 62
"HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "30/492" "160/8884" 2.72363723863816e-09 1.24946858322526e-06 1.16399654619694e-06 "Capg/Gbp3/Il4ra/Batf/Etv4/Tnfrsf9/Nrp1/Ccnd3/Ecm1/Spp1/Il10/Tlr7/Gpx4/Snx9/Lrig1/Lif/Klf6/Ctsz/Cish/Phlda1/Cdkn1c/Hipk2/Hopx/Tiam1/Socs1/Gpr65/Serpinb6a/Csf2/Rabgap1l/Bcl2l1" 30
"REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "27/492" "151/8884" 4.90353656168613e-08 1.79959791813881e-05 1.67649334235332e-05 "Gbp3/Ifit2/Ifit3/Eif4e3/Sp100/Eif4g2/Socs3/H2-M3/Ddx58/Oas2/Samhd1/Kpnb1/Ifi35/Stat1/Camk2g/Rps27a/Rsad2/Socs1/Eif4e2/Gbp5/Ube2l6/Nup133/Irf7/Egr1/Nup107/Pom121/Ppm1b" 27
"IRF_Q6" "IRF_Q6" "IRF_Q6" "24/492" "165/8884" 1.20944968473009e-05 0.00369890028579951 0.00344587068070467 "Ddx60/Ifit2/Zbtb32/Nrp1/Lgals9/Acsl5/Parp12/Tlr7/Atxn7l1/Zbp1/Mov10/H2-M3/Pip4k2b/Rtp4/Ext1/Ifi35/Zadh2/Casp7/Hpcal1/Arhgef6/Socs1/Dhx58/Ube2l6/Tapbpl" 24
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "13/492" "59/8884" 1.52108354983683e-05 0.00376255407116275 0.00350517011993019 "Ifit2/Ifit3/Socs3/H2-M3/Oas2/Samhd1/Kpnb1/Ifi35/Stat1/Rsad2/Socs1/Irf7/Egr1" 13
"HALLMARK_MTORC1_SIGNALING" "HALLMARK_MTORC1_SIGNALING" "HALLMARK_MTORC1_SIGNALING" "23/492" "158/8884" 1.81085046544447e-05 0.00376255407116275 0.00350517011993019 "Ddit4/Hspa4/Asns/Tfrc/Immt/Idh1/Eprs/Rpa1/Uchl5/Pdap1/Psmd14/Psmd12/Hspe1/Idi1/Psmb5/Cdc25a/Slc1a4/Glrx/Insig1/Sla/Sqle/Cth/Mllt11" 23
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "13/492" "60/8884" 1.84539436732778e-05 0.00376255407116275 0.00350517011993019 "Eif4e3/Eif4g2/Ddx58/Oas2/Kpnb1/Stat1/Rps27a/Eif4e2/Ube2l6/Nup133/Nup107/Pom121/Ppm1b" 13
"REACTOME_APOPTOSIS" "REACTOME_APOPTOSIS" "REACTOME_APOPTOSIS" "20/492" "139/8884" 7.48610302068515e-05 0.0135550197804453 0.0126277654515664 "Ticam2/Psmd9/Psmd14/Oma1/Vim/Fasl/Maged1/Aven/Psmd12/Apaf1/Psmb5/Bax/Kpnb1/Psmd6/Ywhae/Casp7/Psmd8/Rps27a/Dapk1/Bcl2l1" 20
