"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"HALLMARK_E2F_TARGETS" "HALLMARK_E2F_TARGETS" "HALLMARK_E2F_TARGETS" "100/895" "149/3069" 8.15764798597161e-23 4.0788239929858e-21 3.43479915198805e-21 "Tmpo/Chek1/Rad50/Mxd3/Timeless/Mcm6/Tubb5/Aurka/Plk1/Tfrc/Usp1/Pola2/Rbbp7/Nudt21/Xrcc6/Lmnb1/Cdca3/Espl1/Suv39h1/Nap1l1/Dut/Dek/Smc3/Prim2/Birc5/Ezh2/Asf1b/Rpa1/Mad2l1/Mre11a/Cdca8/Hus1/Cdc20/Rfc2/Pold2/Kif4/Mcm2/Kif2c/Prdx4/Spc25/Prkdc/Cdkn1a/Melk/Tipin/Spag5/Mcm4/Mcm7/Ccne1/Cdc25b/Nasp/Rpa3/Bard1/Psmc3ip/Mybl2/Lig1/Rpa2/Ube2t/Paics/Rad51c/Chek2/Cdc25a/Tk1/Ssrp1/Cbx5/Ncapd2/Rfc1/Pole/Cenpm/Gins4/Brca2/Atad2/Kif22/Pold3/Top2a/Dnmt1/Cdk4/Exosc8/Spc24/Tubg1/Anp32e/Pold1/Hmgb2/Mthfd2/Rrm2/Bub1b/Eed/Mcm5/Aurkb/Tcf19/Pcna/Trip13/Hmga1/Nup107/Brca1/Cdkn2c/Kpna2/Pttg1/Mcm3/Psip1/Cdkn1b" 100
"HALLMARK_G2M_CHECKPOINT" "HALLMARK_G2M_CHECKPOINT" "HALLMARK_G2M_CHECKPOINT" "85/895" "145/3069" 3.54596482283049e-14 8.86491205707622e-13 7.46518910069577e-13 "Tmpo/Chek1/E2f1/Mcm6/Sqle/Aurka/Gins2/Plk1/Incenp/Pola2/Dtymk/Polq/E2f2/Prc1/Lmnb1/Hif1a/Cenpf/Espl1/Suv39h1/Prim2/Birc5/Ezh2/Nusap1/Mad2l1/Hus1/Prmt5/Cdc20/Ccna2/Kif4/Mcm2/Kif2c/Cdc6/Chaf1a/Rbm14/Smc2/Kif11/Cdc25b/Nasp/Ube2c/Odf2/Pml/Bard1/Rps6ka5/Kif20b/Pbk/Mybl2/G3bp1/Rpa2/Tpx2/Ndc80/Cdc25a/Kpnb1/Dbf4/Pole/Bcl3/Brca2/Kif22/Top2a/Cdk4/Kif23/Rbl1/Ccnf/Uck2/Ttk/Rad23b/E2f3/Snrpd1/Mcm5/Aurkb/Kif15/Atf5/Odc1/Hmga1/Cdkn2c/Sap30/Cenpa/Kpna2/Pttg1/Rad54l/Mcm3/Efna5/Arid4a/Marcks/Cdkn1b/Foxn3" 85
"HALLMARK_HYPOXIA" "HALLMARK_HYPOXIA" "HALLMARK_HYPOXIA" "81/895" "153/3069" 2.16254864293286e-10 3.60424773822143e-09 3.03515599008121e-09 "Ddit4/Pfkp/Slc2a3/Slc37a4/Xpnpep1/Isg20/Eno1/Mxi1/Eno2/Grhpr/Ddit3/Tpd52/Sdc4/Aldoa/Angptl4/Casp6/Vegfa/Cdkn1a/Irs2/Ankzf1/Stc2/Stc1/Rora/Ldha/Bnip3l/Anxa2/Lxn/Eno3/Gck/Pdk1/Tpi1/Mif/Glrx/Vldlr/Hk1/Pgm2/Galk1/Tmem45a/Rbpj/Car12/Prdx5/Selenbp2/Mt1/Kdelr3/Aldoc/Pgk1/Pdk3/Slc25a1/Pim1/Plac8/Prkca/P4ha2/Nagk/Ccng2/Gcnt2/Slc2a1/Gpi1/Jmjd6/Bcl2/Ier3/Ndrg1/Pfkl/Sdc3/Tgm2/Adora2b/Csrp2/Sap30/Klf6/Map3k1/Ampd3/Akap12/Cdkn1b/Klhl24/Nedd4l/Cdkn1c/Ilvbl/Hmox1/Ets1/Hexa/Klf7/Ids" 81
"HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "82/895" "160/3069" 1.3614441428582e-09 1.70180517857275e-08 1.43309909774547e-08 "Capg/Syngr2/Gbp3/Cd44/Batf/Il2ra/Etv4/Nrp1/Ahnak/Rabgap1l/Slc2a3/Ccnd3/Ecm1/F2rl2/S100a1/St3gal4/Spp1/Ptger2/Plscr1/Tlr7/Slc39a8/Batf3/Tnfrsf4/Cdc6/Fgl2/Ccne1/Cd81/Icos/Gpx4/Il3ra/Casp3/Map3k8/Lif/Cxcl10/Tnfrsf18/Rora/Enpp1/Cst7/Xbp1/Eno3/Ifitm3/Glipr2/Il10ra/Cish/Socs2/Selp/Hipk2/Mapkapk2/Uck2/Tiam1/Ctla4/Gabarapl1/Pim1/Fah/Serpinb6a/Csf2/Itih5/Bcl2/Ndrg1/Prnp/Odc1/Tgm2/Il2rb/Tnfrsf8/Emp1/Eomes/Klf6/Twsg1/Furin/Hopx/Socs1/Il4ra/Tnfrsf9/Il10/Snx14/Cdkn1c/Ager/Flt3l/Sell/Snx9/Ctsz/Bcl2l1" 82
"HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "47/895" "78/3069" 7.214202841618e-09 7.214202841618e-08 6.07511818241516e-08 "Trim25/Gbp3/Adar/Oas1g/Ddx60/Lgals3bp/Oasl1/Ifit2/Isg20/Ifit3/Eif2ak2/Ifitm2/Mov10/Parp12/Plscr1/Gbp2/Usp18/H2-M3/Casp1/Bst2/Psmb9/Epsti1/Rtp4/Psmb8/Parp14/Irf9/Cxcl10/Tdrd7/Trafd1/Ifitm3/Cd47/Ifi35/Ifi27/Ifih1/Ccrl2/Rsad2/Dhx58/Tap1/Ifitm1/Stat2/Ube2l6/Ly6e/Irf7/Il4ra/Casp8/Sell/Cnp" 47
"HALLMARK_MTORC1_SIGNALING" "HALLMARK_MTORC1_SIGNALING" "HALLMARK_MTORC1_SIGNALING" "77/895" "158/3069" 7.85560192823672e-08 5.7043229224535e-07 4.80364035575031e-07 "Insig1/Ddit4/Sqle/Aurka/Bcat1/Slc2a3/Plk1/Cyp51/Slc37a4/Asns/Eno1/Fads1/Tfrc/Rdh11/Elovl6/Fkbp2/Idh1/Ddit3/Nupr1/Eprs/Rpa1/Ccng1/Aldoa/Mcm2/Nampt/Cdkn1a/Psat1/Mcm4/Fgl2/Psmd12/Trib3/Egln3/Cops5/Stc1/Idi1/Ldha/Sdf2l1/Tmem97/Cdc25a/Xbp1/Slc1a4/Scd1/Plod2/Pdk1/Tpi1/Glrx/Hmgcr/Vldlr/Stard4/Dhcr24/Skap2/Dhcr7/Psmc2/Tubg1/Ccnf/Mthfd2/Sla/Acsl3/Rrm2/Hspd1/Pgk1/Scd2/Slc2a1/Gpi1/Uchl5/Pfkl/Cth/Phgdh/Coro1a/Lgmn/Slc9a3r1/Hspa4/Immt/Pdap1/Psmd14/Hspe1/Psmb5" 77
"HALLMARK_CHOLESTEROL_HOMEOSTASIS" "HALLMARK_CHOLESTEROL_HOMEOSTASIS" "HALLMARK_CHOLESTEROL_HOMEOSTASIS" "36/895" "57/3069" 7.9860520914349e-08 5.7043229224535e-07 4.80364035575031e-07 "Trp53inp1/Sqle/Lgals3/Cyp51/Ech1/Pmvk/Sema3b/Nsdhl/Hsd17b7/Plscr1/Mvd/Pparg/Trib3/Anxa5/Idi1/Tmem97/Scd1/Hmgcr/Stard4/Dhcr7/Acss2/Srebf2/Fdps/Aldoc/Gldc/Pdk3/S100a11/Scd2/Lss/Ethe1/Atf5/Adh4/Fabp5/Lgmn/Stx5a/Antxr2" 36
"HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "77/895" "159/3069" 1.10440640339316e-07 6.90254002120728e-07 5.81266528101665e-07 "Trim25/Gbp3/Adar/Ddx60/Lgals3bp/Oasl1/Stat1/Pfkp/Ifit2/Isg20/Ifit3/Eif2ak2/Ifitm2/Eif4e3/Hif1a/Upp1/Parp12/Plscr1/Rnf213/Usp18/Zbp1/Ccl5/Vamp8/Nampt/H2-M3/Casp1/Cdkn1a/Bst2/Fgl2/Psmb9/Ddx58/Pml/Casp3/Epsti1/Rtp4/Psmb8/Parp14/Oas2/Irf9/Cxcl10/Irf5/Psmb2/Tdrd7/Samhd1/Mx1/Trafd1/Ifitm3/Il10ra/Ifi35/Casp4/Selp/Znfx1/Casp7/Ifi27/Ifih1/Oas3/Mthfd2/Rsad2/Dhx58/Pim1/Tap1/Stat2/Ube2l6/Il15ra/Ly6e/Klrk1/Irf7/Il2rb/Sectm1a/H2-DMa/Socs1/Il4ra/Itgb7/Rapgef6/Casp8/Socs3/St8sia4" 77
"HALLMARK_GLYCOLYSIS" "HALLMARK_GLYCOLYSIS" "HALLMARK_GLYCOLYSIS" "63/895" "152/3069" 0.000607171783006523 0.00337317657225846 0.00284056974505976 "Cd44/Ddit4/Pfkp/Cln6/Aurka/Slc37a4/Isg20/Pgls/Eno1/Abcb6/Pkp2/Nsdhl/Pygl/Gnpda1/Mxi1/Slc16a3/Eno2/Idh1/Aldoa/Angptl4/Casp6/Vegfa/Irs2/Dld/Ankzf1/Nasp/Egln3/Stc2/Nol3/Stc1/Gmppa/Ldha/Got2/Plod2/Tpi1/Mif/Agrn/Glrx/Vldlr/Pgm2/Galk1/Slc25a10/Pgam1/Gale/Sod1/Kdelr3/Chst12/Pgk1/Pdk3/Txn1/P4ha2/Ier3/Sdc3/Agl/B4galt1/Adora2b/Cth/Pcx/Sap30/Cenpa/Capn5/B4galt7/Hax1" 63
"HALLMARK_PEROXISOME" "HALLMARK_PEROXISOME" "HALLMARK_PEROXISOME" "31/895" "80/3069" 0.039415635276036 0.19707817638018 0.165960569583309 "Cln6/Ech1/Fads1/Rdh11/Acsl5/Idh1/Pabpc1/Slc35b2/Atxn1/Idh2/Tspo/Idi1/Acaa1a/Dhcr24/Top2a/Acsl4/Prdx5/Gstk1/Fdps/Sod1/Retsat/Crabp2/Abcd1/Abcd3/Nudt19/Mlycd/Slc25a17/Scp2/Pex6/Cat/Ide" 31
