"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "20/38" "159/3069" 8.94935181535917e-17 2.32683147199338e-15 2.16668517635011e-15 "Cd86/Adar/Ddx60/Lgals3bp/Ifit2/Ifit3/P2ry14/Parp12/Rnf213/Zbp1/Gbp3/Rtp4/Oas2/Ifi35/Znfx1/Ifih1/Rsad2/Ube2l6/Klrk1/Irf7" 20
"HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "14/38" "78/3069" 8.40631749966719e-14 1.09282127495674e-12 1.01760685522287e-12 "Adar/Oas1g/Ddx60/Lgals3bp/Ifit2/Ifit3/Parp12/Gbp3/Rtp4/Ifi35/Ifih1/Rsad2/Ube2l6/Irf7" 14
"HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "6/38" "160/3069" 0.0125828153432877 0.109051066308493 0.101545527331795 "Cd86/Nrp1/Tlr7/Gbp3/Tiam1/Eomes" 6
"HALLMARK_APICAL_SURFACE" "HALLMARK_APICAL_SURFACE" "HALLMARK_APICAL_SURFACE" "2/38" "31/3069" 0.0554252100601869 0.360263865391215 0.335468376680078 "Efna5/Gata3" 2
"HALLMARK_UV_RESPONSE_DN" "HALLMARK_UV_RESPONSE_DN" "HALLMARK_UV_RESPONSE_DN" "3/38" "94/3069" 0.108843947696367 0.565988528021107 0.52703385200346 "Nrp1/Ltbp1/Pparg" 3
"HALLMARK_APICAL_JUNCTION" "HALLMARK_APICAL_JUNCTION" "HALLMARK_APICAL_JUNCTION" "3/38" "125/3069" 0.199962062115141 0.719009765837616 0.669523263735432 "Cd86/Itga3/Fscn1" 3
"HALLMARK_ANGIOGENESIS" "HALLMARK_ANGIOGENESIS" "HALLMARK_ANGIOGENESIS" "1/38" "21/3069" 0.230877065638153 0.719009765837616 0.669523263735432 "Nrp1" 1
"HALLMARK_HEDGEHOG_SIGNALING" "HALLMARK_HEDGEHOG_SIGNALING" "HALLMARK_HEDGEHOG_SIGNALING" "1/38" "24/3069" 0.259295537614027 0.719009765837616 0.669523263735432 "Nrp1" 1
"HALLMARK_MITOTIC_SPINDLE" "HALLMARK_MITOTIC_SPINDLE" "HALLMARK_MITOTIC_SPINDLE" "3/38" "148/3069" 0.276542217629852 0.719009765837616 0.669523263735432 "Marcks/Fscn1/Tiam1" 3
"HALLMARK_TNFA_SIGNALING_VIA_NFKB" "HALLMARK_TNFA_SIGNALING_VIA_NFKB" "HALLMARK_TNFA_SIGNALING_VIA_NFKB" "3/38" "148/3069" 0.276542217629852 0.719009765837616 0.669523263735432 "Ifit2/Marcks/Ifih1" 3
