"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "7/38" "59/6317" 4.3335676581662e-08 6.84703689990259e-06 6.52315973808175e-06 "Oas1g/Ifit2/Ifit3/Oas2/Ifi35/Rsad2/Irf7" 7
"REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "9/38" "151/6317" 1.81061998919399e-07 1.43038979146325e-05 1.36272978134074e-05 "Oas1g/Ifit2/Ifit3/Gbp3/Oas2/Ifi35/Rsad2/Irf7/Gbp5" 9
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "12/38" "512/6317" 2.70081829232786e-05 0.00142243096729267 0.00135514742386977 "Cd86/Oas1g/Ifit2/Ifit3/Gbp3/Oas2/Ifi35/Fscn1/Rsad2/Gata3/Irf7/Gbp5" 12
"REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "5/38" "76/6317" 8.12609505833924e-05 0.003209807548044 0.00305797787721714 "Oas1g/Gbp3/Oas2/Irf7/Gbp5" 5
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS" "REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS" "REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS" "2/38" "10/6317" 0.0015382685365887 0.0347209183972878 0.0330785565010803 "P2ry14/Adora3" 2
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS" "REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS" "REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS" "2/38" "10/6317" 0.0015382685365887 0.0347209183972878 0.0330785565010803 "Muc13/St3gal1" 2
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "2/38" "10/6317" 0.0015382685365887 0.0347209183972878 0.0330785565010803 "Tlr7/Irf7" 2
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "2/38" "12/6317" 0.00223906342488877 0.0442215026415532 0.0421297460209335 "Ifih1/Irf7" 2
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "2/38" "20/6317" 0.00625333240740313 0.109780724485522 0.104587898743702 "Ifih1/Irf7" 2
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS" "REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS" "REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS" "2/38" "29/6317" 0.0129157780294893 0.204069292865931 0.194416448233365 "Muc13/St3gal1" 2
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS" "REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS" "REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS" "2/38" "36/6317" 0.0195203285843745 0.280382901484652 0.26712028589144 "Efna5/Tiam1" 2
