"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "35/510" "159/9391" 5.89240562722978e-13 3.09469143542108e-09 2.83951925910084e-09 "Gbp3/Il4ra/H2-DMa/Ddx60/Lgals3bp/Ifit2/Ifit3/Eif4e3/Parp12/Rnf213/Socs3/Zbp1/Vamp8/H2-M3/Casp1/Ddx58/Epsti1/Rtp4/Parp14/Oas2/Tdrd7/Samhd1/Trafd1/Ifi35/Stat1/Casp7/Ifih1/Rsad2/Socs1/Dhx58/Tap1/Ube2l6/Klrk1/Irf7/Sectm1a" 35
"GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "96/510" "895/9391" 2.37891342191284e-11 6.24702664594313e-08 5.73192928711421e-08 "Ticam2/Gbp3/Il4ra/Ddit4/Ddx60/Batf/Ifit2/Rab27a/Hexim1/Lgals9/Psmd9/Lgals3/Ifit3/Cd6/Apobec1/Sp100/Il10/Eprs/Unc13d/Smpd1/Psmd14/Tomm70a/Gstp1/Tlr7/Socs3/Zbp1/Vim/Pou2af1/Fasl/Mov10/Vamp8/H2-M3/Casp1/Grn/Psmd12/Pstpip1/Tspan6/Apaf1/Slc26a6/Crtam/Ddx58/Jak3/Tspo/Rtp4/Rps6ka5/Parp14/Oas2/Ddx21/Samhd1/Psmb5/Ext1/Trafd1/Bax/Malt1/Prkra/Psmd6/Xrcc6/Mif/Ifi35/Rarres2/Irak2/Stat1/Capn2/Cdk4/Ythdf2/Edn1/Cct5/Ifih1/Camk2g/Sla/Psmd8/Rsad2/Socs1/Dapk1/Dhx58/Mef2c/Cd226/Gata3/Gbp5/Prkca/Pim2/Scrib/Tarbp2/Csf2/Tbx21/Sigirr/Hsf1/Atg10/Klrk1/Irf7/Egr1/Rnf135/Hmga1/Mapkapk3/Bcl2l1/Ppm1b" 96
"HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "22/510" "78/9391" 7.70364683948803e-11 1.34865177336637e-07 1.23744895547987e-07 "Gbp3/Il4ra/Ddx60/Lgals3bp/Ifit2/Ifit3/Parp12/Mov10/H2-M3/Casp1/Epsti1/Rtp4/Parp14/Tdrd7/Trafd1/Ifi35/Ifih1/Rsad2/Dhx58/Tap1/Ube2l6/Irf7" 22
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "62/510" "512/9391" 1.30301295827634e-09 1.71085601421684e-06 1.56978771657608e-06 "Gbp3/Il4ra/Batf/Tnfrsf9/Ifit2/Lgals9/Psmd9/Ifit3/Eif4e3/Sp100/Il10/Cd70/Psmd14/Rapgef1/Eif4g2/Socs3/Vim/Fasl/Tnfrsf12a/H2-M3/Casp1/Ube2m/Irs2/Psmd12/Ddx58/Jak3/Rps6ka5/Oas2/Lif/Samhd1/Psmb5/Il3/Kpnb1/Psmd6/Mif/Ifi35/Cish/Irak2/Stat1/Fscn1/Camk2g/Sla/Psmd8/Rps27a/Rsad2/Prlr/Socs1/Eif4e2/Mef2c/Gata3/Gbp5/Ube2l6/Csf2/Nup133/Sigirr/Irf7/Egr1/Nup107/Mapkapk3/Pom121/Bcl2l1/Ppm1b" 62
"HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "HALLMARK_IL2_STAT5_SIGNALING" "30/510" "160/9391" 1.7625041148624e-09 1.85133432225146e-06 1.69868291322948e-06 "Capg/Gbp3/Il4ra/Batf/Etv4/Tnfrsf9/Nrp1/Ccnd3/Ecm1/Spp1/Il10/Tlr7/Gpx4/Snx9/Lrig1/Lif/Klf6/Ctsz/Cish/Phlda1/Cdkn1c/Hipk2/Hopx/Tiam1/Socs1/Gpr65/Serpinb6a/Csf2/Rabgap1l/Bcl2l1" 30
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "74/510" "682/9391" 4.18414040787788e-09 3.66251757036243e-06 3.36052540127455e-06 "Ticam2/Gbp3/Il4ra/Ddit4/Ddx60/Batf/Ifit2/Rab27a/Hexim1/Lgals9/Psmd9/Lgals3/Ifit3/Cd6/Apobec1/Sp100/Il10/Eprs/Unc13d/Smpd1/Psmd14/Tomm70a/Tlr7/Socs3/Zbp1/Vim/Fasl/Mov10/Vamp8/H2-M3/Casp1/Grn/Psmd12/Pstpip1/Tspan6/Slc26a6/Crtam/Ddx58/Jak3/Rtp4/Rps6ka5/Parp14/Oas2/Ddx21/Samhd1/Psmb5/Trafd1/Malt1/Psmd6/Xrcc6/Mif/Ifi35/Rarres2/Stat1/Ythdf2/Edn1/Ifih1/Camk2g/Sla/Psmd8/Rsad2/Socs1/Dapk1/Dhx58/Cd226/Gata3/Gbp5/Tarbp2/Klrk1/Irf7/Egr1/Rnf135/Bcl2l1/Ppm1b" 74
"GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "37/510" "238/9391" 5.20871865220350e-09 3.90802719448182e-06 3.58579157741167e-06 "Ddit4/Ddx60/Ifit2/Lgals9/Ifit3/Apobec1/Unc13d/Smpd1/Tomm70a/Tlr7/Zbp1/Pou2af1/Mov10/Vamp8/Tspan6/Ddx58/Rtp4/Oas2/Ddx21/Samhd1/Ext1/Bax/Prkra/Stat1/Cct5/Ifih1/Rsad2/Dhx58/Gata3/Pim2/Tarbp2/Tbx21/Irf7/Rnf135/Hmga1/Bcl2l1/Ppm1b" 37
"GOBP_INNATE_IMMUNE_RESPONSE" "GOBP_INNATE_IMMUNE_RESPONSE" "GOBP_INNATE_IMMUNE_RESPONSE" "62/510" "546/9391" 1.62001891320307e-08 1.06123731145513e-05 9.73733196745415e-06 "Ticam2/Gbp3/Ddx60/Ifit2/Rab27a/Hexim1/Lgals9/Psmd9/Lgals3/Ifit3/Cd6/Sp100/Eprs/Unc13d/Smpd1/Psmd14/Tomm70a/Tlr7/Socs3/Zbp1/Vim/Fasl/H2-M3/Casp1/Grn/Psmd12/Pstpip1/Slc26a6/Crtam/Ddx58/Jak3/Rps6ka5/Parp14/Oas2/Ddx21/Samhd1/Psmb5/Trafd1/Malt1/Psmd6/Xrcc6/Mif/Ifi35/Rarres2/Stat1/Ythdf2/Edn1/Ifih1/Camk2g/Sla/Psmd8/Rsad2/Socs1/Dapk1/Dhx58/Cd226/Gata3/Gbp5/Klrk1/Irf7/Egr1/Rnf135" 62
"GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "80/510" "787/9391" 1.81857117347604e-08 1.06123731145513e-05 9.73733196745415e-06 "Ticam2/Gbp3/Il4ra/Batf/Tnfrsf9/Ifit2/Lgals9/Psmd9/Tfrc/Ecm1/Ifit3/Taf9/Sp100/Il10/Eprs/Cd70/Smpd1/Psmd14/Gstp1/Rapgef1/Socs3/Zbp1/Vim/Fasl/Tnfrsf12a/Hdgf/H2-M3/Casp1/Pias3/Irs2/Psmd12/Slc26a6/Ddx58/Jak3/Pmm1/Rps6ka5/Parp14/Oas2/Lif/Smarca5/Smpd4/Samhd1/Psmb5/Ext1/Il3/Atic/Parp16/Psmd6/Mif/Zc3h15/Ifi35/Cish/Irak2/Stat1/Acsl4/Capn2/Fscn1/Cdk4/Ythdf2/Edn1/Ifih1/Camk2g/Rad23b/Psmd8/Rps27a/Rsad2/Prlr/Socs1/Dapk1/Gata3/Gbp5/Prkca/Csf2/Sigirr/Irf7/Egr1/Cth/Mapkapk3/Hax1/Bcl2l1" 80
"REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "27/510" "151/9391" 3.33111803253368e-08 1.74950319068669e-05 1.60524824767781e-05 "Gbp3/Ifit2/Ifit3/Eif4e3/Sp100/Eif4g2/Socs3/H2-M3/Ddx58/Oas2/Samhd1/Kpnb1/Ifi35/Stat1/Camk2g/Rps27a/Rsad2/Socs1/Eif4e2/Gbp5/Ube2l6/Nup133/Irf7/Egr1/Nup107/Pom121/Ppm1b" 27
