"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "REACTOME_INTERFERON_SIGNALING" "17/59" "151/6317" 1.28685172050602e-14 3.11418116362457e-12 2.73625313202332e-12 "Oas1g/Oasl1/Stat1/Ifit2/Ifit3/Usp18/Gbp3/Bst2/Ddx58/Ifng/Oas2/Irf9/Ifi35/Rsad2/Gbp5/Ube2l6/Irf7" 17
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "26/59" "512/6317" 7.22608104585433e-14 8.74355806548374e-12 7.68246511190829e-12 "Il4ra/Oas1g/Oasl1/Stat1/Ifit2/Ifit3/Usp18/Gbp3/Ccr5/Casp1/Bst2/Ddx58/Ifng/Oas2/Irf9/Cxcl10/Ifi35/Irak2/Fscn1/Rsad2/Mef2c/Gata3/Gbp5/Ube2l6/Irf7/Il12rb2" 26
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" "12/59" "59/6317" 1.0851815967591e-13 8.75379821385676e-12 7.69146254545048e-12 "Oas1g/Oasl1/Stat1/Ifit2/Ifit3/Usp18/Bst2/Oas2/Irf9/Ifi35/Rsad2/Irf7" 12
"REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "REACTOME_INTERFERON_GAMMA_SIGNALING" "9/59" "76/6317" 2.52197345739161e-08 1.52579394172193e-06 1.34062799577133e-06 "Oas1g/Oasl1/Stat1/Gbp3/Ifng/Oas2/Irf9/Gbp5/Irf7" 9
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" "7/59" "60/6317" 1.1308139066316e-06 5.47313930809695e-05 4.80893492925438e-05 "Oas1g/Oasl1/Stat1/Usp18/Ddx58/Oas2/Ube2l6" 7
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "3/59" "12/6317" 0.00016039770948554 0.00646937428258344 0.00568426970457527 "Ddx58/Ifih1/Irf7" 3
"REACTOME_SIGNALING_BY_INTERLEUKINS" "REACTOME_SIGNALING_BY_INTERLEUKINS" "REACTOME_SIGNALING_BY_INTERLEUKINS" "11/59" "329/6317" 0.000190462999321194 0.00658457797653269 0.00578549261095957 "Il4ra/Stat1/Ccr5/Casp1/Ifng/Cxcl10/Irak2/Fscn1/Mef2c/Gata3/Il12rb2" 11
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "3/59" "20/6317" 0.000788109849578266 0.0238403229497426 0.020947130212475 "Ddx58/Ifih1/Irf7" 3
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "3/59" "25/6317" 0.00153818226567108 0.041360012032489 0.0363406804287202 "Ddx58/Ifih1/Ube2l6" 3
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "4/59" "57/6317" 0.00187521132388318 0.0453801140379728 0.0398729144657265 "Ddx58/Ifih1/Ube2l6/Irf7" 4
