"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "7/50" "29/4408" 2.02097063170853e-08 3.27397242336781e-06 2.85063225946255e-06 "Oas1g/Stat1/Tlr7/Ddx58/Oas2/Irf9/Ifih1" 7
"WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "6/50" "20/4408" 5.37732637637418e-08 4.35563436486308e-06 3.79243018123231e-06 "Oas1g/Stat1/Ifit3/Irf9/Ifi35/Tap1" 6
"WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "7/50" "40/4408" 2.19614953899916e-07 1.18592075105954e-05 1.03257557272241e-05 "Oas1g/Stat1/Ifit2/Ifng/Irf9/Cxcl10/Tap1" 7
"WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "5/50" "26/4408" 8.41722548355249e-06 0.000340897632083876 0.000296817951262114 "Oas1g/Stat1/Tlr7/Oas2/Irf9" 5
"WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "6/50" "48/4408" 1.33786475270306e-05 0.000433468179875791 0.000377418688130968 "Stat1/Ifit2/Tlr7/Ddx58/Cxcl10/Irf7" 6
"WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY" "WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY" "WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY" "4/50" "20/4408" 6.21139805866474e-05 0.00167707747583948 0.00146022340326504 "Stat1/Ddx58/Irf9/Ifih1" 4
"WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "4/50" "21/4408" 7.60896183660546e-05 0.00176093116790012 0.00153323441519569 "Tlr7/Ddx58/Ifih1/Irf7" 4
"WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY" "WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY" "WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY" "4/50" "22/4408" 9.22235635526989e-05 0.00186752716194215 0.00162604704158706 "Id2/Ifng/Gata3/Eomes" 4
"WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "4/50" "25/4408" 0.000155532433429983 0.00279958380173969 0.00243758433679739 "Il4ra/Ccr5/Ifng/Il12rb2" 4
"WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "5/50" "49/4408" 0.000200506678169034 0.00324820818633835 0.00282819946048953 "Ddx58/Ifng/Cxcl10/Ifih1/Irf7" 5
