"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM" "30/61" "682/8821" 5.64984826427316e-18 7.07361002686999e-15 6.17914983850506e-15 "Oas2/Oasl1/Mx1/Gbp5/Ifi35/Tspan6/Zbp1/Ifih1/Il4ra/Il18rap/Tarbp2/Fgl2/Trim25/Casp1/Pparg/Klrk1/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Gata3/Gbp3/Parp14/Rsad2/Ddx60/Ifit2/Plac8/Irf7/Usp18" 30
"GOBP_DEFENSE_RESPONSE" "GOBP_DEFENSE_RESPONSE" "GOBP_DEFENSE_RESPONSE" "34/61" "982/8821" 1.82325306688408e-17 1.14135641986944e-14 9.97031545522401e-15 "Oas2/Oasl1/Mx1/Gbp5/Ifi35/Tspan6/Zbp1/Ifih1/Il4ra/Il18rap/Tarbp2/Fgl2/Pik3ap1/Trim25/Casp1/Ccr5/Pparg/Mgll/Klrk1/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Gata3/Gbp3/Parp14/Rsad2/Ddx60/Ifit2/Plac8/Lgals3bp/Irf7/Usp18" 34
"GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "GOBP_RESPONSE_TO_BIOTIC_STIMULUS" "32/61" "895/8821" 1.15112790425859e-16 4.8040404537725e-14 4.19656804394621e-14 "Oas2/Oasl1/Mx1/Gbp5/Ifi35/Tspan6/Zbp1/Ifih1/Il4ra/Il18rap/Tarbp2/Cd86/Fgl2/Trim25/Casp1/Ccr5/Pparg/Klrk1/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Gata3/Gbp3/Parp14/Rsad2/Ddx60/Ifit2/Plac8/Irf7/Usp18" 32
"GOBP_DEFENSE_RESPONSE_TO_VIRUS" "GOBP_DEFENSE_RESPONSE_TO_VIRUS" "GOBP_DEFENSE_RESPONSE_TO_VIRUS" "17/61" "173/8821" 1.08103407247381e-15 3.38363664684302e-13 2.95577474026392e-13 "Oas2/Oasl1/Mx1/Tspan6/Zbp1/Ifih1/Tarbp2/Fgl2/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Rsad2/Ddx60/Ifit2/Irf7" 17
"GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "GOBP_RESPONSE_TO_VIRUS" "18/61" "238/8821" 1.41416408698251e-14 3.5410668738042e-12 3.09329786605226e-12 "Oas2/Oasl1/Mx1/Tspan6/Zbp1/Ifih1/Tarbp2/Fgl2/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Gata3/Rsad2/Ddx60/Ifit2/Irf7" 18
"GOBP_INNATE_IMMUNE_RESPONSE" "GOBP_INNATE_IMMUNE_RESPONSE" "GOBP_INNATE_IMMUNE_RESPONSE" "24/61" "546/8821" 4.19296518161829e-14 8.74932067897684e-12 7.64296635737089e-12 "Oas2/Oasl1/Mx1/Gbp5/Ifi35/Zbp1/Ifih1/Il18rap/Trim25/Casp1/Pparg/Klrk1/Bst2/Tlr7/Oas1g/Ifit3/Gata3/Gbp3/Parp14/Rsad2/Ddx60/Ifit2/Irf7/Usp18" 24
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON" "GOBP_RESPONSE_TO_TYPE_I_INTERFERON" "GOBP_RESPONSE_TO_TYPE_I_INTERFERON" "12/61" "76/8821" 8.4467390213227e-14 1.51075960781372e-11 1.31972358543673e-11 "Oas2/Oasl1/Mx1/Ifi35/Zbp1/Bst2/Oas1g/Ifit3/Rsad2/Ifit2/Irf7/Usp18" 12
"GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "26/61" "787/8821" 2.04370136865516e-12 3.19839264194532e-10 2.79395489741146e-10 "Oas2/Snx10/Oasl1/Mx1/Gbp5/Ifi35/Zbp1/Ifih1/Il4ra/Il12rb2/Il18rap/Cd86/Trim25/Casp1/Ccr5/Pparg/Bst2/Oas1g/Ifit3/Gata3/Gbp3/Parp14/Rsad2/Ifit2/Irf7/Usp18" 26
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "22/61" "540/8821" 3.14822858433459e-12 4.37953576398545e-10 3.82574210423817e-10 "Oas2/Oasl1/Mx1/Ifi35/Zbp1/Il4ra/Il12rb2/Il18rap/Cd86/Trim25/Casp1/Ccr5/Pparg/Bst2/Oas1g/Ifit3/Gata3/Parp14/Rsad2/Ifit2/Irf7/Usp18" 22
"GOBP_IMMUNE_EFFECTOR_PROCESS" "GOBP_IMMUNE_EFFECTOR_PROCESS" "GOBP_IMMUNE_EFFECTOR_PROCESS" "24/61" "779/8821" 9.04161672398187e-11 1.13201041384253e-08 9.88867344864965e-09 "Oas2/Oasl1/Mx1/Ifi35/Tspan6/Zbp1/Ifih1/Il4ra/Il18rap/Tarbp2/Cd86/Fgl2/Klrk1/Bst2/Rtp4/Tlr7/Oas1g/Ifit3/Gata3/Rsad2/Ddx60/Ifit2/Plac8/Irf7" 24
