"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION" "4/36" "29/4408" 7.69870657057539e-05 0.00708281004492936 0.00575377017379845 "Oas2/Ifih1/Tlr7/Oas1g" 4
"WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS" "3/36" "20/4408" 0.000518552095741172 0.0121561460064071 0.00987513005097146 "Ifi35/Oas1g/Ifit3" 3
"WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE" "4/36" "48/4408" 0.000564717672750966 0.0121561460064071 0.00987513005097146 "Trim25/Tlr7/Ifit2/Irf7" 4
"WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS" "3/36" "21/4408" 0.000601589946865413 0.0121561460064071 0.00987513005097146 "Ifih1/Tlr7/Irf7" 3
"WP_CYTOSOLIC_DNASENSING_PATHWAY" "WP_CYTOSOLIC_DNASENSING_PATHWAY" "WP_CYTOSOLIC_DNASENSING_PATHWAY" "4/36" "50/4408" 0.000660660109043865 0.0121561460064071 0.00987513005097146 "Zbp1/Trim25/Casp1/Irf7" 4
"WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT" "WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT" "WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT" "3/36" "25/4408" 0.00101724939404353 0.0131502724910891 0.0106827156392143 "Il4ra/Cd86/Tlr7" 3
"WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "3/36" "25/4408" 0.00101724939404353 0.0131502724910891 0.0106827156392143 "Il4ra/Il12rb2/Ccr5" 3
"WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION" "3/36" "26/4408" 0.00114350195574688 0.0131502724910891 0.0106827156392143 "Oas2/Tlr7/Oas1g" 3
"WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS" "WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS" "WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS" "2/36" "11/4408" 0.00340586467864209 0.0348155056038969 0.0282826189688407 "Pparg/Gata3" 2
"WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING" "WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING" "WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING" "2/36" "12/4408" 0.00406610288777079 0.0374081465674912 0.030388768950708 "Ifih1/Oas1g" 2
"WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY" "3/36" "49/4408" 0.00712469045856993 0.0595883201989485 0.0484069878046378 "Ifih1/Trim25/Irf7" 3
"WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE" "WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE" "WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE" "2/36" "18/4408" 0.00914044368013921 0.0700767348810673 0.0569273246745512 "Pparg/Plac8" 2
"WP_INFLAMMATORY_RESPONSE_PATHWAY" "WP_INFLAMMATORY_RESPONSE_PATHWAY" "WP_INFLAMMATORY_RESPONSE_PATHWAY" "2/36" "24/4408" 0.0159906546796351 0.105081445037602 0.0853636452822626 "Il4ra/Cd86" 2
"WP_WHITE_FAT_CELL_DIFFERENTIATION" "WP_WHITE_FAT_CELL_DIFFERENTIATION" "WP_WHITE_FAT_CELL_DIFFERENTIATION" "2/36" "24/4408" 0.0159906546796351 0.105081445037602 0.0853636452822626 "Pparg/Gata3" 2
"WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88" "WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88" "WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88" "2/36" "25/4408" 0.0172926899218605 0.106061831520744 0.0861600690843574 "Tlr7/Irf7" 2
"WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS" "WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS" "WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS" "2/36" "26/4408" 0.0186384555857032 0.107171119617794 0.0870612070121664 "Tlr7/Irf7" 2
"WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING" "WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING" "WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING" "2/36" "29/4408" 0.0229305866081298 0.124094939291056 0.100809390041933 "Tarbp2/Pparg" 2
"WP_PREIMPLANTATION_EMBRYO" "WP_PREIMPLANTATION_EMBRYO" "WP_PREIMPLANTATION_EMBRYO" "2/36" "30/4408" 0.0244437695224228 0.124934822003494 0.101491674625264 "Aqp9/Gata3" 2
"WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "3/36" "79/4408" 0.0258825199447448 0.125325886048238 0.101809358231406 "Cd86/Tlr7/Irf7" 3
"WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES" "WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES" "WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES" "2/36" "40/4408" 0.0416614594686901 0.182516870053309 0.148268853246967 "Tarbp2/Pparg" 2
"WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "WP_TYPE_II_INTERFERON_SIGNALING_IFNG" "2/36" "40/4408" 0.0416614594686901 0.182516870053309 0.148268853246967 "Oas1g/Ifit2" 2
"WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "WP_EBOLA_VIRUS_PATHWAY_ON_HOST" "3/36" "104/4408" 0.0519191008478597 0.217116239909231 0.176375892832442 "Timd2/Bst2/Irf7" 3
"WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY" "3/36" "106/4408" 0.0544010997375358 0.217604398950143 0.176772452236386 "Cd86/Tlr7/Irf7" 3
"WP_IL4_SIGNALING_PATHWAY" "WP_IL4_SIGNALING_PATHWAY" "WP_IL4_SIGNALING_PATHWAY" "2/36" "49/4408" 0.0600221403213687 0.230084871231913 0.186911051000753 "Il4ra/Gata3" 2
"WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY" "WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY" "WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY" "2/36" "54/4408" 0.0712231040609719 0.262101022944377 0.212919595298063 "Ube2l6/Casp1" 2
"WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3" "WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3" "WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3" "2/36" "56/4408" 0.0758824246645244 0.268507041120625 0.218123568873734 "Oas2/Rsad2" 2
"WP_NAD_METABOLISM_SIRTUINS_AND_AGING" "WP_NAD_METABOLISM_SIRTUINS_AND_AGING" "WP_NAD_METABOLISM_SIRTUINS_AND_AGING" "1/36" "10/4408" 0.0788102128744573 0.268538503127781 0.218149127254833 "Pparg" 1
"WP_GDNFRET_SIGNALLING_AXIS" "WP_GDNFRET_SIGNALLING_AXIS" "WP_GDNFRET_SIGNALLING_AXIS" "1/36" "11/4408" 0.0863506476940387 0.283723556708984 0.230484811514163 "Gata3" 1
"WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS" "WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS" "WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS" "2/36" "62/4408" 0.0904187739796035 0.286845765728397 0.233021159802245 "Pparg/Mgll" 2
"WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE" "WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE" "WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE" "1/36" "12/4408" 0.0938310608582451 0.287748586631952 0.2337545726644 "Cd86" 1
"WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY" "WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY" "WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY" "1/36" "13/4408" 0.1012519165928 0.290322776773353 0.235845733992083 "Tlr7" 1
"WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE" "WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE" "WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE" "1/36" "14/4408" 0.108613675637773 0.290322776773353 0.235845733992083 "Cd86" 1
"WP_GALANIN_RECEPTOR_PATHWAY" "WP_GALANIN_RECEPTOR_PATHWAY" "WP_GALANIN_RECEPTOR_PATHWAY" "1/36" "14/4408" 0.108613675637773 0.290322776773353 0.235845733992083 "Pparg" 1
"WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS" "WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS" "WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS" "1/36" "14/4408" 0.108613675637773 0.290322776773353 0.235845733992083 "Tlr7" 1
"WP_APOPTOSIS" "WP_APOPTOSIS" "WP_APOPTOSIS" "2/36" "70/4408" 0.110955288434533 0.290322776773353 0.235845733992083 "Casp1/Irf7" 2
