"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "GOBP_RESPONSE_TO_CYTOKINE" "58/361" "787/8821" 5.93469240240845e-06 0.0128541126483578 0.0121159363643719 "Ticam2/Cd44/Batf/Timp1/Il2ra/Stat1/Hdgf/Psmd9/Ecm1/Fgf2/Atic/Mettl3/Taf9/Sp100/Ccr5/Eprs/Cd70/Gbp2/Rapgef1/Il21/Tnfrsf12a/Psmd12/Psmb7/Slc26a6/Ccl3/Pmm1/Rps6ka5/Irf9/Lif/Cxcl10/Smarca5/Psmb2/Stap1/Rora/Il3/Psmd6/Mif/Cd47/Zc3h15/Cdk4/Asah2/Psmc2/Acsl4/Ythdf2/Btk/Camk2g/Trex1/Rad23b/Tcp1/Rps27a/Socs1/Dapk1/Zfp36l1/Prkca/Birc2/Csf2/Il15ra/Cth" 58
"GOBP_ORGANIC_ACID_METABOLIC_PROCESS" "GOBP_ORGANIC_ACID_METABOLIC_PROCESS" "GOBP_ORGANIC_ACID_METABOLIC_PROCESS" "52/361" "685/8821" 8.4261636501854e-06 0.0128541126483578 0.0121159363643719 "Bcat1/Psmd9/Asns/Acsl6/Faah/Mlycd/Atic/Eprs/St6gal1/Blmh/Ch25h/Dld/Aars/Psmd12/Seh1l/Mgll/Psmb7/Atf4/P2rx7/Slc25a17/Psmb2/Enpp1/Fh1/Psmd6/Mif/Zadh2/Asah2/Psmc2/Acsl4/Insig1/Trex1/Mthfd2/St3gal1/Slc25a44/Sdhb/Ppm1k/Crabp2/Nup133/Nagk/Abcd1/Enoph1/Abcd3/Odc1/Adh4/Nup107/Cth/Nudt19/Pom121/Elovl1/Slc2a6/Fabp5/Aacs" 52
"GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY" "GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY" "GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY" "5/361" "12/8821" 6.97126050823061e-05 0.0632343506914883 0.059602976104175 "Ruvbl2/Cct5/Tcp1/Cct7/Ruvbl1" 5
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY" "41/361" "540/8821" 8.29031146397749e-05 0.0632343506914883 0.059602976104175 "Ticam2/Cd44/Batf/Timp1/Il2ra/Stat1/Psmd9/Ecm1/Fgf2/Mettl3/Sp100/Ccr5/Cd70/Gbp2/Rapgef1/Il21/Tnfrsf12a/Psmd12/Psmb7/Ccl3/Rps6ka5/Irf9/Lif/Cxcl10/Psmb2/Stap1/Rora/Il3/Psmd6/Mif/Zc3h15/Psmc2/Ythdf2/Camk2g/Trex1/Tcp1/Rps27a/Socs1/Birc2/Csf2/Il15ra" 41
"GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION" "GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION" "GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION" "15/361" "120/8821" 0.00010635527815601 0.0648979907307972 0.0611710778783619 "Batf/Psmd9/Mettl3/Plek/Prkdc/Psmd12/Hes5/Psmb7/Mlf1/Inhba/Psmb2/Psmd6/Psmc2/Ythdf2/Trex1" 15
"GOBP_TELOMERASE_RNA_LOCALIZATION" "GOBP_TELOMERASE_RNA_LOCALIZATION" "GOBP_TELOMERASE_RNA_LOCALIZATION" "5/361" "14/8821" 0.000164637040229347 0.0837179349566228 0.0789102445450132 "Ruvbl2/Cct5/Tcp1/Cct7/Ruvbl1" 5
"GOBP_RESPONSE_TO_STEROL" "GOBP_RESPONSE_TO_STEROL" "GOBP_RESPONSE_TO_STEROL" "6/361" "22/8821" 0.000192531361234887 0.0839161690182343 0.0790970945704829 "Ccr5/Ccl3/Inhba/Rora/Insig1/Aacs" 6
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS" "GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS" "GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS" "25/361" "292/8821" 0.000372557864475006 0.122207001881271 0.115188990370589 "Psmd9/Mlycd/Plek/P2ry1/Psmd12/Seh1l/Psmb7/P2rx7/Idi1/Psmb2/Rora/Enpp1/Kpnb1/Psmd6/Psmc2/Insig1/Trex1/Nup133/Abcd1/Sqle/Odc1/Nup107/Pom121/Slc2a6/Fabp5" 25
"GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION" "GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION" "GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION" "31/361" "399/8821" 0.000425714643855886 0.122207001881271 0.115188990370589 "Psmd9/Fus/Eif4enif1/Pus10/Mettl3/Eprs/Eif4g2/Rbm8a/Prkdc/Psmd12/Seh1l/Psmb7/Atf4/Psmb2/Larp4/Psmd6/Cdk4/Psmc2/Rpl22/Ythdf2/Rpl38/Rps27a/Dapk1/Zfp36l1/Eif4e2/Prkca/Nup133/Gcnt2/Nup107/Tmed2/Pom121" 31
"GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE" "GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE" "GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE" "20/361" "213/8821" 0.000444468589605305 0.122207001881271 0.115188990370589 "Stat1/Hexim1/Psmd9/Xrcc6/Mettl3/Tomm70a/Il21/Prkdc/Psmd12/Psmb7/Rps6ka5/Psmb2/Psmd6/Psmc2/Ythdf2/Trex1/Socs1/Birc2/Ffar2/Rnf135" 20
