"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "HALLMARK_INTERFERON_ALPHA_RESPONSE" "5/16" "78/8884" 1.85606935032162e-07 2.28208484818602e-05 1.66305778410317e-05 "Tdrd7/Trim25/Bst2/Ifih1/Ube2l6" 5
"HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "HALLMARK_INTERFERON_GAMMA_RESPONSE" "6/16" "159/8884" 2.06523515672943e-07 2.28208484818602e-05 1.66305778410317e-05 "Tdrd7/Trim25/Bst2/Fgl2/Ifih1/Ube2l6" 6
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "3/16" "25/8884" 1.07619548732462e-05 0.000594598006746854 0.000433310288317545 "Trim25/Ifih1/Ube2l6" 3
"WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION" "3/16" "25/8884" 1.07619548732462e-05 0.000594598006746854 0.000433310288317545 "Ccr5/Il12rb2/Cxcr3" 3
"REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "REACTOME_INNATE_IMMUNE_SYSTEM" "7/16" "682/8884" 9.42630259912363e-05 0.00416642574881265 0.00303626167929666 "Plac8/Itpr1/Trim25/Bst2/Fgl2/Ifih1/Ube2l6" 7
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "3/16" "57/8884" 0.000132179090798418 0.00486859651107508 0.00354796506879965 "Trim25/Ifih1/Ube2l6" 3
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "2/16" "12/8884" 0.000198619511087341 0.00627070170718605 0.00456974213479145 "Trim25/Ifih1" 2
"WP_PEPTIDE_GPCRS" "WP_PEPTIDE_GPCRS" "WP_PEPTIDE_GPCRS" "2/16" "17/8884" 0.000407131933646096 0.0112352095657129 0.00818760211266525 "Ccr5/Cxcr3" 2
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION" "2/16" "18/8884" 0.000457542471001882 0.0112352095657129 0.00818760211266525 "Trim25/Ifih1" 2
"WP_GPCRS_CLASS_A_RHODOPSINLIKE" "WP_GPCRS_CLASS_A_RHODOPSINLIKE" "WP_GPCRS_CLASS_A_RHODOPSINLIKE" "3/16" "92/8884" 0.000545875568861382 0.0113914939498975 0.00830149356672689 "Ccr5/Ffar2/Cxcr3" 3
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION" "2/16" "20/8884" 0.000566997436420235 0.0113914939498975 0.00830149356672689 "Trim25/Ifih1" 2
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS" "REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS" "REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS" "2/16" "24/8884" 0.000820185079843572 0.0139431463573407 0.0101609973454305 "Itpr1/Pik3ap1" 2
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS" "2/16" "24/8884" 0.000820185079843572 0.0139431463573407 0.0101609973454305 "Trim25/Ube2l6" 2
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES" "REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES" "REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES" "2/16" "27/8884" 0.00103978033059107 0.0164136752186161 0.0119613827504085 "Ccr5/Cxcr3" 2
