"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP_RETINOBLASTOMA_GENE_IN_CANCER" "WP_RETINOBLASTOMA_GENE_IN_CANCER" "WP_RETINOBLASTOMA_GENE_IN_CANCER" "48/1002" "70/4408" 2.28497930305434e-16 6.98034022161219e-14 6.43939832224943e-14 "Chek1/Rb1/E2f1/Rfc5/Mcm6/Ccnd3/Rbbp7/E2f2/Cdt1/Suv39h1/Smc3/Anln/Rpa1/Ccna2/Skp2/Kif4/Cdk6/Cdk2/Prkdc/Cdkn1a/Tyms/Smc2/Ccnb1/Mcm4/Mcm7/Ccne1/Cdc25b/Tfdp2/Rpa3/Bard1/Rpa2/Cdc25a/Pole/Pold3/Top2a/Dnmt1/Cdk4/Ttk/Hmgb2/Rrm2/E2f3/Ccne2/Pcna/Rfc4/Rrm1/Sap30/Mcm3/Cdkn1b" 48
"WP_DNA_REPLICATION" "WP_DNA_REPLICATION" "WP_DNA_REPLICATION" "26/1002" "27/4408" 3.08182791241156e-16 6.98034022161219e-14 6.43939832224943e-14 "Rfc5/Mcm6/Mcm10/Pola2/Cdt1/Prim2/Rpa1/Rfc2/Pold2/Mcm2/Cdk2/Cdc6/Mcm4/Mcm7/Rpa3/Rpa2/Dbf4/Rfc1/Pole/Pold3/Pold1/Pold4/Mcm5/Pcna/Rfc4/Mcm3" 26
"WP_G1_TO_S_CELL_CYCLE_CONTROL" "WP_G1_TO_S_CELL_CYCLE_CONTROL" "WP_G1_TO_S_CELL_CYCLE_CONTROL" "35/1002" "46/4408" 1.77263090489979e-14 2.67667266639869e-12 2.46924375173761e-12 "Rb1/E2f1/Mcm6/Ccnd3/Pola2/E2f2/Prim2/Rpa1/Mcm2/Cdk6/Cdk2/Cdkn1a/Ccnb1/Mcm4/Mcm7/Ccne1/Tfdp2/Rpa3/Rpa2/Cdc25a/Pole/Ccnh/Cdk4/Atm/E2f3/Ccne2/Mcm5/Cdkn2d/Ccng2/Pcna/Cdkn2c/Mcm3/Creb3/Cdkn1b/Cdkn1c" 35
"WP_CELL_CYCLE" "WP_CELL_CYCLE" "WP_CELL_CYCLE" "52/1002" "95/4408" 8.11098993972656e-12 9.18569610674032e-10 8.47385001597748e-10 "Chek1/Rb1/E2f1/Fzr1/Mcm6/Plk1/Ccnd3/E2f2/Espl1/Smc3/Cdc20/Ccna2/Skp2/Mcm2/Cdk6/Cdk2/Cdc6/Prkdc/Cdkn1a/Ccnb1/Mcm4/Mcm7/Cdc25c/Ccne1/Cdc25b/Tfdp2/Anapc5/Pkmyt1/Chek2/Cdc25a/Dbf4/Gadd45g/Ccnh/Ywhae/Cdk4/Atm/Rbl1/Ttk/E2f3/Ccne2/Mcm5/Cdkn2d/Pcna/Ywhag/Cdkn2c/Pttg1/Mcm3/Rbl2/Cdkn1b/Cdkn1c/Cdc14b/Ep300" 52
"WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE" "WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE" "WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE" "36/1002" "58/4408" 1.15266308346593e-10 1.04431275362013e-08 9.63383671865209e-09 "Chek1/Rb1/E2f1/Rad50/Rad51/Ccnd3/Cycs/Ccng1/Mre11a/Fancd2/Cdk6/Tnfrsf10b/Cdk2/Prkdc/Cdkn1a/Ccnb1/Mcm7/Cdc25c/Ccne1/Apaf1/Pml/Casp3/Rpa2/Chek2/Cdc25a/Rfc1/Gadd45g/Cdk4/Atm/Ccne2/Brca1/Bbc3/Casp8/Ddb2/Cdkn1b/Bax" 36
"WP_DNA_DAMAGE_RESPONSE" "WP_DNA_DAMAGE_RESPONSE" "WP_DNA_DAMAGE_RESPONSE" "34/1002" "56/4408" 8.99159123773833e-10 6.78865138449244e-08 6.2625644234774e-08 "Chek1/Rb1/E2f1/Rad50/Rad51/Ccnd3/Cycs/Mre11a/Fancd2/Cdk6/Tnfrsf10b/Cdk2/Prkdc/Cdkn1a/Ccnb1/Cdc25c/Ccne1/Apaf1/Pml/Casp3/Rpa2/Chek2/Cdc25a/Rfc1/Gadd45g/Cdk4/Atm/Ccne2/Brca1/Bbc3/Casp8/Ddb2/Cdkn1b/Bax" 34
"WP_INTEGRATED_CANCER_PATHWAY" "WP_INTEGRATED_CANCER_PATHWAY" "WP_INTEGRATED_CANCER_PATHWAY" "24/1002" "39/4408" 1.99221047151095e-07 1.28924477656351e-05 1.18933467246593e-05 "Chek1/Rb1/E2f1/Rad50/Stat1/Plk1/Mre11a/Cdk2/Cdkn1a/Cdc25b/Casp3/Bard1/Chek2/Cdc25a/Cdk4/Atm/Blm/Bcl2/Brca1/Bbc3/Casp8/Cdkn1b/Jak1/Bax" 24
"WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY" "WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY" "WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY" "10/1002" "10/4408" 3.55739389959727e-07 2.01437429564695e-05 1.85827023439489e-05 "Sqle/Cyp51/Pmvk/Nsdhl/Mvd/Idi1/Hmgcr/Dhcr7/Fdps/Lss" 10
"WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS" "WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS" "WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS" "21/1002" "34/4408" 1.08104851100168e-06 5.44127750537514e-05 5.01960536687332e-05 "Sqle/Cyp51/Fads1/Pmvk/Nsdhl/Hsd17b7/Ch25h/Mvd/Soat1/Idi1/Scd1/Hmgcr/Dhcr24/Dhcr7/Acsl4/Srebf2/Fdps/Acsl3/Scd2/Lss/Soat2" 21
"WP_DNA_MISMATCH_REPAIR" "WP_DNA_MISMATCH_REPAIR" "WP_DNA_MISMATCH_REPAIR" "15/1002" "21/4408" 2.71471974172599e-06 0.000108877462672359 0.000100439996934882 "Rfc5/Rpa1/Rfc2/Pold2/Pole3/Rpa3/Lig1/Rpa2/Rfc1/Pole/Pold3/Pold1/Pold4/Pcna/Rfc4" 15
